index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
11,Michy Batshuayi,23.0,be BEL,FW,27-116,25,1,0,0,0,1,1,0,0,6,0,0,0,0.1,0.1,0.0,0,0,3,3,100.0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,0.0,6.1000000000000005,1,186
12,Tyrick Mitchell,27.0,eng ENG,LB,21-147,90,0,0,0,0,0,0,0,0,81,5,1,0,0.0,0.0,0.0,1,0,58,73,79.5,12,34,2,1,1,,,,,,,,,,,,,,,,,,,,,1,6,0.0,6.1000000000000005,1,186
13,Vicente Guaita,31.0,es ESP,GK,34-016,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,27,77.8,0,14,0,0,0,7.0,3.0,4.0,57.1,2.2,5.0,9.0,55.6,23.0,5.0,30.4,28.2,4.0,50.0,35.5,8.0,0.0,0.0,0.0,14.3,0,3,0.0,6.1000000000000005,1,186
14,Wilfried Zaha,11.0,ci CIV,"FW,LM",28-077,90,1,0,0,0,4,2,0,0,61,0,0,1,0.6,0.6,0.0,1,1,32,43,74.4,3,41,1,5,3,,,,,,,,,,,,,,,,,,,,,10,68,0.7,6.1000000000000005,1,186
0,14 Players,,,,,990,3,3,0,0,17,7,0,0,605,18,11,13,3.1,3.1,2.7,25,6,375,502,74.7,41,282,20,16,10,,,,,,,,,,,,,,,,,,,,,0,5,0.6,1.4,0,186
1,Aaron Cresswell,3.0,eng ENG,LB,31-042,90,0,1,0,0,1,0,0,0,67,0,0,0,0.0,0.0,0.6,1,0,50,67,74.6,4,29,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.4,0,186
2,Andriy Yarmolenko,7.0,ua UKR,FW,31-095,8,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,1.4,0,186
3,Angelo Ogbonna,21.0,it ITA,CB,32-248,90,0,0,0,0,0,0,0,0,43,1,2,0,0.0,0.0,0.0,0,0,29,37,78.4,1,24,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.2,1.4,0,186
4,Craig Dawson,15.0,eng ENG,CB,30-265,90,1,0,0,0,1,1,0,0,50,1,1,0,0.2,0.2,0.0,0,0,28,44,63.6,5,26,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.4,0,186
5,Declan Rice,41.0,eng ENG,DM,22-012,90,0,0,0,0,0,0,0,0,61,4,1,2,0.0,0.0,0.1,2,1,49,53,92.5,4,31,3,1,1,,,,,,,,,,,,,,,,,,,,,0,8,0.5,1.4,0,186
6,Jarrod Bowen,20.0,eng ENG,RW,24-037,80,0,1,0,0,1,0,0,0,30,2,1,1,0.0,0.0,0.2,2,1,15,24,62.5,0,14,1,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,1.4,0,186
7,Mark Noble,16.0,eng ENG,AM,33-263,4,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,7,8,87.5,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,2,8,0.1,1.4,0,186
8,Michail Antonio,30.0,jm JAM,FW,30-304,82,0,1,0,0,5,1,0,0,37,0,0,1,1.4,1.4,0.5,5,2,14,21,66.7,0,18,3,4,3,,,,,,,,,,,,,,,,,,,,,2,8,0.0,1.4,0,186
9,Pablo Fornals,18.0,es ESP,LW,24-339,90,0,0,0,0,2,1,0,0,64,2,1,3,0.1,0.1,0.2,7,1,42,50,84.0,5,29,4,3,3,,,,,,,,,,,,,,,,,,,,,0,9,0.0,1.4,0,186
10,Ryan Fredericks,24.0,eng ENG,RW,28-108,10,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,2,6,0.0,1.4,0,186
11,Saïd Benrahma,9.0,dz ALG,AM,25-169,86,0,0,0,0,2,1,0,0,50,1,1,0,0.3,0.3,0.7,5,0,33,40,82.5,9,38,7,7,3,,,,,,,,,,,,,,,,,,,,,3,3,0.0,1.4,0,186
12,Tomáš Souček,28.0,cz CZE,DM,25-334,90,2,0,0,0,4,3,0,0,74,4,3,3,0.9,0.9,0.0,0,0,42,59,71.2,8,24,1,0,0,,,,,,,,,,,,,,,,,,,,,7,6,0.0,1.4,0,186
13,Vladimír Coufal,5.0,cz CZE,RB,28-157,90,0,0,0,0,1,0,0,0,79,3,1,0,0.1,0.1,0.5,3,1,49,63,77.8,5,21,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.4,0,186
14,Łukasz Fabiański,1.0,pl POL,GK,35-283,90,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.0,0,0,12,30,40.0,0,19,0,0,0,3.0,2.0,1.0,33.3,1.2,4.0,19.0,21.1,23.0,2.0,60.9,42.7,7.0,71.4,51.1,12.0,1.0,8.3,1.0,13.5,16,65,1.5,1.4,0,186
0,14 Players,,,,,990,1,1,0,0,13,5,1,0,650,17,12,9,0.9,0.9,0.5,23,2,454,542,83.8,39,450,19,19,14,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.4,1,187
1,Alex McCarthy,1.0,eng ENG,GK,31-054,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,1,0,28,42,66.7,0,30,0,0,0,4.0,3.0,1.0,25.0,2.9,1.0,10.0,10.0,36.0,5.0,25.0,30.9,5.0,20.0,21.4,11.0,0.0,0.0,1.0,27.0,0,1,0.0,4.4,1,187
2,Caleb Watts,65.0,au AUS,RM,19-010,17,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,1,0,2,5,40.0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,4.4,1,187
3,Che Adams,10.0,sct SCO,FW,24-197,90,0,0,0,0,2,1,0,0,29,2,0,1,0.1,0.1,0.1,2,0,13,19,68.4,2,20,0,2,2,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.4,1,187
4,Dan Nlundulu,40.0,eng ENG,FW,21-356,17,0,0,0,0,0,0,0,0,11,0,0,2,0.0,0.0,0.0,0,0,4,4,100.0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,1,7,0.2,4.4,1,187
5,Danny Ings,9.0,eng ENG,FW,28-187,73,0,0,0,0,3,1,0,0,28,1,0,1,0.2,0.2,0.1,3,1,14,20,70.0,3,20,1,4,3,,,,,,,,,,,,,,,,,,,,,1,10,0.0,4.4,1,187
6,Ibrahima Diallo,27.0,fr FRA,"CM,LB",21-324,90,0,0,0,0,2,0,0,0,68,1,0,1,0.2,0.2,0.0,2,0,54,61,88.5,5,55,2,2,2,,,,,,,,,,,,,,,,,,,,,0,3,0.0,4.4,1,187
7,Jack Stephens,5.0,eng ENG,CB,26-365,90,0,0,0,0,0,0,0,0,72,1,1,1,0.0,0.0,0.0,2,0,57,62,91.9,4,55,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0.0,4.4,1,187
8,Jake Vokins,29.0,eng ENG,LB,20-315,66,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.1,1,0,19,23,82.6,3,11,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.1,4.4,1,187
9,James Ward-Prowse,8.0,eng ENG,CM,26-086,90,0,1,0,0,1,1,0,0,96,2,2,0,0.1,0.1,0.1,4,1,80,90,88.9,7,72,3,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.4,1,187
10,Jan Bednarek,35.0,pl POL,CB,24-289,90,0,0,0,0,0,0,0,0,92,2,4,1,0.0,0.0,0.0,0,0,67,80,83.8,4,55,0,1,1,,,,,,,,,,,,,,,,,,,,,7,6,0.0,4.4,1,187
11,Nathan Redmond,11.0,eng ENG,LM,26-326,24,0,0,0,0,0,0,0,0,15,1,0,1,0.0,0.0,0.0,0,0,11,11,100.0,0,8,1,1,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,4.4,1,187
12,Stuart Armstrong,17.0,sct SCO,"LM,CM",28-302,90,1,0,0,0,2,1,0,0,59,1,2,0,0.1,0.1,0.1,6,0,44,50,88.0,6,46,3,4,4,,,,,,,,,,,,,,,,,,,,,5,3,0.1,4.4,1,187
13,Theo Walcott,32.0,eng ENG,RM,31-316,73,0,0,0,0,2,1,0,0,26,1,1,0,0.1,0.1,0.0,0,0,13,19,68.4,1,21,2,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,4.4,1,187
14,Yan Valery,18.0,tn TUN,RB,21-339,90,0,0,0,0,1,0,0,0,81,5,2,1,0.1,0.1,0.1,1,0,48,56,85.7,3,46,5,2,0,,,,,,,,,,,,,,,,,,,,,17,44,0.6,4.4,1,187
0,14 Players,,,,,990,3,3,0,0,9,4,2,0,500,15,7,10,2.2,2.2,2.2,15,6,300,398,75.4,32,224,13,18,12,,,,,,,,,,,,,,,,,,,,,0,1,0.2,1.8,0,187
1,Alexandre Lacazette,9.0,fr FRA,FW,29-243,90,1,1,0,0,2,2,0,0,31,0,0,1,1.2,1.2,0.4,2,1,16,22,72.7,3,16,2,0,0,,,,,,,,,,,,,,,,,,,,,3,7,0.0,1.8,0,187
2,Bernd Leno,1.0,de GER,GK,28-328,90,0,0,0,0,0,0,0,0,36,0,0,1,0.0,0.0,0.0,0,0,24,33,72.7,0,16,0,0,0,5.0,1.0,4.0,80.0,1.1,2.0,10.0,20.0,23.0,5.0,13.0,28.6,9.0,77.8,54.3,17.0,0.0,0.0,0.0,7.0,0,0,0.0,1.8,0,187
3,Bukayo Saka,7.0,eng ENG,RW,19-143,90,1,1,0,0,2,1,0,0,35,0,0,0,0.5,0.5,0.9,3,2,16,26,61.5,2,22,4,4,2,,,,,,,,,,,,,,,,,,,,,1,5,0.6,1.8,0,187
4,Cédric Soares,17.0,pt POR,LB,29-148,90,0,0,0,0,1,0,0,0,77,3,1,2,0.0,0.0,0.1,4,1,40,63,63.5,4,25,3,1,1,,,,,,,,,,,,,,,,,,,,,0,7,0.0,1.8,0,187
5,David Luiz,23.0,br BRA,CB,33-279,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,32,45,71.1,3,24,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.8,0,187
6,Emile Smith Rowe,32.0,eng ENG,AM,20-182,71,0,0,0,0,1,0,0,0,37,2,2,0,0.0,0.0,0.0,0,0,25,29,86.2,2,15,2,3,1,,,,,,,,,,,,,,,,,,,,,2,5,0.4,1.8,0,187
7,Granit Xhaka,34.0,ch SUI,DM,28-121,90,0,1,0,0,0,0,0,0,46,2,1,1,0.0,0.0,0.7,2,1,35,38,92.1,6,19,0,0,0,,,,,,,,,,,,,,,,,,,,,1,5,0.1,1.8,0,187
8,Héctor Bellerín,2.0,es ESP,RB,25-313,90,0,0,0,0,0,0,1,0,47,3,0,0,0.0,0.0,0.0,0,0,32,42,76.2,4,23,1,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.8,0,187
9,Joe Willock,28.0,eng ENG,AM,21-159,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.0,1.8,0,187
10,Mohamed Elneny,25.0,eg EGY,DM,28-199,13,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.1,1,0,3,3,100.0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2,5,0.2,1.8,0,187
11,Nicolas Pépé,19.0,ci CIV,LW,25-242,89,1,0,0,0,2,1,1,0,49,2,1,0,0.4,0.4,0.0,1,0,18,29,62.1,1,24,1,5,4,,,,,,,,,,,,,,,,,,,,,4,2,0.0,1.8,0,187
12,Rob Holding,16.0,eng ENG,CB,25-128,90,0,0,0,0,1,0,0,0,38,0,0,2,0.1,0.1,0.0,0,0,26,31,83.9,2,19,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.1,1.8,0,187
13,Thomas Partey,18.0,gh GHA,DM,27-227,77,0,0,0,0,0,0,0,0,38,2,0,1,0.0,0.0,0.0,2,1,27,30,90.0,5,16,0,4,3,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.8,0,187
14,Willian,12.0,br BRA,"AM,LW",32-170,19,0,0,0,0,0,0,0,0,12,1,2,1,0.0,0.0,0.0,0,0,6,7,85.7,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,16,43,1.6,1.8,0,187
0,14 Players,,,,,990,0,0,0,0,4,1,2,0,370,13,14,10,0.6,0.6,0.2,5,0,179,277,64.6,13,155,5,6,3,,,,,,,,,,,,,,,,,,,,,0,0,0.0,3.7,1,188
1,Callum Robinson,7.0,ie IRL,FW,25-359,45,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,5,8,62.5,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,4,0,0.0,3.7,1,188
2,Dara O'Shea,27.0,ie IRL,CB,21-328,90,0,0,0,0,0,0,1,0,36,0,3,1,0.0,0.0,0.0,0,0,19,26,73.1,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,2,6,0.0,3.7,1,188
3,Darnell Furlong,2.0,eng ENG,RB,25-087,90,0,0,0,0,1,0,0,0,35,0,1,1,0.1,0.1,0.0,0,0,14,27,51.9,2,10,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,3.7,1,188
4,Hal Robson-Kanu,4.0,wls WAL,FW,31-250,27,0,0,0,0,0,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.7,1,188
5,Jake Livermore,8.0,eng ENG,CM,31-073,90,0,0,0,0,1,0,0,0,42,3,2,2,0.1,0.1,0.0,1,0,19,26,73.1,1,19,0,1,1,,,,,,,,,,,,,,,,,,,,,2,7,0.0,3.7,1,188
6,Karlan Grant,29.0,eng ENG,"LM,FW",23-130,63,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,8,11,72.7,0,9,0,2,1,,,,,,,,,,,,,,,,,,,,,2,7,0.0,3.7,1,188
7,Kieran Gibbs,3.0,eng ENG,LB,31-122,90,0,0,0,0,0,0,0,0,30,2,3,1,0.0,0.0,0.0,0,0,19,23,82.6,2,16,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.7,1,188
8,Kyle Bartley,5.0,eng ENG,CB,29-249,45,0,0,0,0,0,0,0,0,17,1,0,3,0.0,0.0,0.0,0,0,6,8,75.0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,3.7,1,188
9,Matheus Pereira,12.0,br BRA,"RM,FW",24-266,90,0,0,0,0,0,0,0,0,37,1,3,0,0.0,0.0,0.1,2,0,17,29,58.6,2,14,1,1,0,,,,,,,,,,,,,,,,,,,,,3,8,0.0,3.7,1,188
10,Matt Phillips,10.0,sct SCO,LM,29-319,32,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,,5,4,0.0,3.7,1,188
11,Robert Snodgrass,23.0,sct SCO,"RM,LM",33-141,58,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,1,0,7,12,58.3,1,9,1,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,3.7,1,188
12,Romaine Sawyers,19.0,kn SKN,CM,29-085,90,0,0,0,0,0,0,0,0,38,2,0,0,0.0,0.0,0.0,0,0,28,31,90.3,2,9,0,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,3.7,1,188
13,Sam Johnstone,1.0,eng ENG,GK,27-307,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,14,37,37.8,0,19,0,0,0,7.0,5.0,2.0,28.6,3.5,7.0,28.0,25.0,31.0,3.0,71.0,45.6,6.0,100.0,59.7,12.0,0.0,0.0,1.0,14.5,1,1,0.0,3.7,1,188
14,Semi Ajayi,6.0,ng NGA,CB,27-078,90,0,0,0,0,1,1,0,0,40,3,2,2,0.2,0.2,0.0,1,0,18,30,60.0,2,17,1,1,1,,,,,,,,,,,,,,,,,,,,,26,43,0.1,3.7,1,188
0,14 Players,,,,,990,5,4,0,0,18,7,0,0,1009,8,4,5,1.8,1.8,1.4,34,10,830,923,89.9,69,614,27,21,16,,,,,,,,,,,,,,,,,,,,,1,6,0.7,1.1,0,188
1,Aymeric Laporte,14.0,es ESP,LB,26-244,39,0,0,0,0,1,0,0,0,52,0,0,0,0.1,0.1,0.0,0,0,40,48,83.3,0,26,0,0,0,,,,,,,,,,,,,,,,,,,,,3,1,0.1,1.1,0,188
2,Bernardo Silva,20.0,pt POR,RM,26-169,59,0,1,0,0,0,0,0,0,60,0,0,0,0.0,0.0,0.2,2,1,53,58,91.4,8,44,4,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.1,1.1,0,188
3,Ederson,31.0,br BRA,GK,27-162,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,20,22,90.9,0,13,0,0,0,1.0,0.0,1.0,100.0,0.2,0.0,2.0,0.0,21.0,1.0,9.5,25.1,1.0,0.0,4.0,7.0,0.0,0.0,2.0,15.8,0,3,0.1,1.1,0,188
4,Ferrán Torres,21.0,es ESP,LW,20-332,39,0,0,0,0,1,0,0,0,22,0,0,0,0.1,0.1,0.1,2,0,16,18,88.9,0,12,1,2,1,,,,,,,,,,,,,,,,,,,,,0,4,0.0,1.1,0,188
5,Gabriel Jesus,9.0,br BRA,FW,23-298,31,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,2,0,16,17,94.1,2,14,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0.0,1.1,0,188
6,John Stones,5.0,eng ENG,CB,26-243,90,0,0,0,0,0,0,0,0,113,2,0,0,0.0,0.0,0.0,2,1,104,109,95.4,11,79,4,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.1,1.1,0,188
7,João Cancelo,27.0,pt POR,RB,26-244,90,1,1,0,0,3,2,0,0,140,2,0,1,0.1,0.1,0.1,7,2,117,129,90.7,17,88,6,7,5,,,,,,,,,,,,,,,,,,,,,0,4,0.1,1.1,0,188
8,Oleksandr Zinchenko,11.0,ua UKR,"LB,LM",24-042,90,0,0,0,0,0,0,0,0,121,0,0,2,0.0,0.0,0.1,3,0,96,113,85.0,7,58,2,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.1,0,188
9,Phil Foden,47.0,eng ENG,LW,20-243,51,0,0,0,0,2,1,0,0,30,0,1,0,0.2,0.2,0.1,3,1,16,22,72.7,0,20,1,0,0,,,,,,,,,,,,,,,,,,,,,3,12,0.1,1.1,0,188
10,Raheem Sterling,7.0,eng ENG,"RW,FW",26-049,90,1,1,0,0,4,1,0,0,79,0,1,1,0.9,0.9,0.1,5,1,61,66,92.4,3,56,5,5,5,,,,,,,,,,,,,,,,,,,,,1,3,0.0,1.1,0,188
11,Riyad Mahrez,26.0,dz ALG,"FW,RM,RW",29-340,90,1,1,0,0,4,1,0,0,78,1,0,0,0.1,0.1,0.8,3,1,60,69,87.0,7,44,2,2,1,,,,,,,,,,,,,,,,,,,,,2,10,0.0,1.1,0,188
12,Rodri,16.0,es ESP,CM,24-218,90,0,0,0,0,1,0,0,0,121,1,0,1,0.0,0.0,0.0,1,1,102,114,89.5,7,62,0,1,1,,,,,,,,,,,,,,,,,,,,,1,3,0.3,1.1,0,188
13,Rúben Dias,3.0,pt POR,CB,23-257,90,0,0,0,0,0,0,0,0,107,1,0,0,0.0,0.0,0.0,0,0,97,101,96.0,4,72,1,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0.0,1.1,0,188
14,İlkay Gündoğan,8.0,de GER,LM,30-094,51,2,0,0,0,2,2,0,0,40,1,2,0,0.4,0.4,0.1,4,2,32,37,86.5,3,26,1,3,3,,,,,,,,,,,,,,,,,,,,,15,55,1.5,1.1,0,188
0,14 Players,,,,,990,3,3,0,0,10,5,1,0,430,22,10,9,0.5,0.5,0.4,14,4,197,340,57.9,16,132,4,6,4,,,,,,,,,,,,,,,,,,,,,1,2,0.0,4.7,1,189
1,Ashley Westwood,18.0,eng ENG,CM,30-301,90,0,1,0,0,0,0,0,0,55,3,3,0,0.0,0.0,0.2,2,1,27,50,54.0,3,16,0,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.7,1,189
2,Ben Mee,6.0,eng ENG,CB,31-128,90,1,0,0,0,1,1,0,0,46,1,0,1,0.1,0.1,0.0,0,0,18,36,50.0,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,4.7,1,189
3,Chris Wood,9.0,nz NZL,FW,29-051,90,1,0,0,0,2,2,0,0,29,1,0,0,0.2,0.2,0.0,2,0,14,24,58.3,0,14,0,1,1,,,,,,,,,,,,,,,,,,,,,0,7,0.1,4.7,1,189
4,Dwight McNeil,11.0,eng ENG,LM,21-066,90,1,1,0,0,2,1,0,0,35,0,0,2,0.1,0.1,0.1,3,1,17,27,63.0,2,20,2,2,1,,,,,,,,,,,,,,,,,,,,,1,4,0.0,4.7,1,189
5,Erik Pieters,23.0,nl NED,LB,32-173,90,0,1,0,0,0,0,0,0,43,2,2,2,0.0,0.0,0.1,2,1,23,35,65.7,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,0.0,4.7,1,189
6,Jack Cork,4.0,eng ENG,CM,31-216,45,0,0,0,0,0,0,0,0,22,1,1,0,0.0,0.0,0.0,1,0,14,19,73.7,3,10,0,0,0,,,,,,,,,,,,,,,,,,,,,2,6,0.1,4.7,1,189
7,James Tarkowski,5.0,eng ENG,CB,28-069,90,0,0,0,0,0,0,1,0,33,2,2,1,0.0,0.0,0.0,0,0,11,24,45.8,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,2,3,0.0,4.7,1,189
8,Jay Rodriguez,19.0,eng ENG,FW,31-182,74,0,0,0,0,1,0,0,0,21,6,0,1,0.0,0.0,0.0,0,0,8,12,66.7,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,4.7,1,189
9,Josh Brownhill,8.0,eng ENG,CM,25-039,45,0,0,0,0,2,1,0,0,20,0,1,0,0.1,0.1,0.0,0,0,10,14,71.4,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.1,4.7,1,189
10,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-092,31,0,0,0,0,0,0,0,0,8,2,0,1,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,6,6,0.0,4.7,1,189
11,Matthew Lowton,2.0,eng ENG,RB,31-232,90,0,0,0,0,0,0,0,0,49,3,1,1,0.0,0.0,0.0,0,0,25,41,61.0,3,10,1,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0.0,4.7,1,189
12,Matěj Vydra,27.0,cz CZE,FW,28-271,16,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,1,3,3,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,2,2,0.0,4.7,1,189
13,Nick Pope,1.0,eng ENG,GK,28-283,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,12,26,46.2,0,12,0,0,0,10.0,2.0,8.0,80.0,2.3,10.0,23.0,43.5,19.0,2.0,89.5,51.9,7.0,85.7,57.7,18.0,2.0,11.1,3.0,19.2,2,1,0.0,4.7,1,189
14,Robbie Brady,12.0,ie IRL,RM,29-013,59,0,0,0,0,2,0,0,0,31,1,0,0,0.1,0.1,0.0,2,0,12,25,48.0,1,11,1,1,1,,,,,,,,,,,,,,,,,,,,,22,44,0.4,4.7,1,189
0,14 Players,,,,,990,2,2,0,0,18,10,0,0,629,6,7,5,2.4,2.4,2.1,32,4,405,534,75.8,37,292,18,20,6,,,,,,,,,,,,,,,,,,,,,2,1,0.1,1.1,0,189
1,Anwar El Ghazi,21.0,nl NED,AM,25-269,8,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,5,0,2,0,,,,,,,,,,,,,,,,,,,,,0,2,0.2,1.1,0,189
2,Bertrand Traoré,15.0,bf BFA,RW,25-143,82,0,0,0,0,5,0,0,0,46,0,0,0,0.3,0.3,0.0,4,0,25,33,75.8,5,24,3,5,1,,,,,,,,,,,,,,,,,,,,,2,7,0.0,1.1,0,189
3,Douglas Luiz,6.0,br BRA,DM,22-263,88,0,1,0,0,0,0,0,0,48,1,0,0,0.0,0.0,0.4,2,1,37,44,84.1,4,23,0,1,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,0,189
4,Emiliano Martínez,26.0,ar ARG,GK,28-147,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.1,0,0,30,49,61.2,0,23,0,0,0,5.0,3.0,2.0,40.0,1.7,9.0,25.0,36.0,42.0,5.0,45.2,39.0,7.0,85.7,56.3,14.0,3.0,21.4,4.0,18.6,1,4,0.2,1.1,0,189
5,Ezri Konsa,4.0,eng ENG,CB,23-096,90,0,0,0,0,1,0,0,0,59,1,1,1,0.2,0.2,0.0,0,0,39,52,75.0,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.1,0,189
6,Jack Grealish,10.0,eng ENG,LW,25-139,90,1,0,0,0,3,3,0,0,58,0,0,0,0.5,0.5,0.3,9,2,41,50,82.0,10,41,5,8,4,,,,,,,,,,,,,,,,,,,,,0,4,0.2,1.1,0,189
7,John McGinn,7.0,sct SCO,DM,26-101,90,0,0,0,0,1,1,0,0,55,1,2,0,0.0,0.0,0.5,2,0,33,45,73.3,5,18,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,0.2,1.1,0,189
8,Keinan Davis,39.0,eng ENG,DM,22-349,2,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.1,0,189
9,Matt Targett,18.0,eng ENG,LB,25-131,90,0,1,0,0,1,1,0,0,61,1,0,1,0.0,0.0,0.4,4,1,41,54,75.9,4,21,0,1,1,,,,,,,,,,,,,,,,,,,,,1,3,0.3,1.1,0,189
10,Matty Cash,2.0,pl POL,RB,23-173,90,0,0,0,0,0,0,0,0,90,0,1,2,0.0,0.0,0.1,2,0,62,81,76.5,1,39,3,1,0,,,,,,,,,,,,,,,,,,,,,7,4,0.0,1.1,0,189
11,Ollie Watkins,11.0,eng ENG,FW,25-028,90,1,0,0,0,5,4,0,0,32,0,0,0,1.0,1.0,0.1,4,0,16,21,76.2,4,16,4,0,0,,,,,,,,,,,,,,,,,,,,,3,4,0.0,1.1,0,189
12,Ross Barkley,20.0,eng ENG,AM,27-053,82,0,0,0,0,1,0,0,0,49,0,1,0,0.3,0.3,0.2,4,0,39,43,90.7,2,24,2,1,0,,,,,,,,,,,,,,,,,,,,,3,10,0.1,1.1,0,189
