index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
10,Jarrad Branthwaite,32.0,eng ENG,CB,21-102,90,0,0,0,0,0,0,0,0,37,2,0,4,0.0,0.0,0.1,2,1,22,27,81.5,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,3,2,1,73
11,Jordan Pickford,1.0,eng ENG,GK,29-214,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,2,0,33,42,78.6,0,28,0,0,0,3.0,0.0,3.0,100.0,0.4,17.0,26.0,65.4,34.0,7.0,55.9,43.3,8.0,87.5,64.5,15.0,1.0,6.7,4.0,20.6,8,4,1,73
12,Nathan Patterson,2.0,sct SCO,RM,21-356,13,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,7,11,63.6,0,7,2,0,0,,,,,,,,,,,,,,,,,,,,,1,4,1,73
13,Vitaliy Mykolenko,19.0,ua UKR,LB,24-131,90,0,0,0,0,1,0,0,0,54,3,1,1,0.1,0.1,0.0,1,0,32,43,74.4,2,19,1,1,1,,,,,,,,,,,,,,,,,,,,,2,0,1,73
14,Youssef Chermiti,28.0,pt POR,FW,19-136,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,18,55,1,73
0,16 Players,,,,,990,0,0,0,0,11,3,2,0,632,20,6,15,0.7,0.7,0.7,21,0,386,488,79.1,34,332,23,19,12,,,,,,,,,,,,,,,,,,,,,2,1,0,73
1,Adam Smith,15.0,eng ENG,RB,32-161,85,0,0,0,0,0,0,0,0,55,0,0,1,0.0,0.0,0.0,1,0,40,48,83.3,8,27,1,0,0,,,,,,,,,,,,,,,,,,,,,2,0,0,73
2,Dango Ouattara,11.0,bf BFA,LW,21-238,56,0,0,0,0,1,0,0,0,18,1,0,1,0.0,0.0,0.1,1,0,5,7,71.4,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,73
3,David Brooks,7.0,wls WAL,RM,26-091,24,0,0,0,0,0,0,0,0,14,0,1,1,0.0,0.0,0.0,1,0,6,10,60.0,0,9,1,0,0,,,,,,,,,,,,,,,,,,,,,1,7,0,73
4,Dominic Solanke,9.0,eng ENG,FW,26-023,90,0,0,0,0,3,1,1,0,26,0,0,1,0.1,0.1,0.1,1,0,8,9,88.9,3,23,2,3,1,,,,,,,,,,,,,,,,,,,,,3,5,0,73
5,Illia Zabarnyi,27.0,ua UKR,CB,21-036,90,0,0,0,0,1,0,0,0,75,1,1,1,0.2,0.2,0.0,0,0,48,59,81.4,2,43,1,0,0,,,,,,,,,,,,,,,,,,,,,0,8,0,73
6,Joe Rothwell,8.0,eng ENG,"CM,DM",28-269,45,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,2,0,19,22,86.4,2,15,1,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,73
7,Kieffer Moore,21.0,wls WAL,FW,31-060,25,0,0,0,0,2,1,0,0,12,0,0,0,0.2,0.2,0.2,3,0,5,9,55.6,1,6,0,1,0,,,,,,,,,,,,,,,,,,,,,1,5,0,73
8,Lewis Cook,4.0,eng ENG,DM,26-246,65,0,0,0,0,0,0,0,0,55,1,2,2,0.0,0.0,0.0,3,0,41,48,85.4,2,30,1,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0,73
9,Luis Sinisterra,17.0,co COL,"LM,LW",24-112,34,0,0,0,0,0,0,0,0,17,2,0,0,0.0,0.0,0.1,2,0,9,13,69.2,2,10,4,2,2,,,,,,,,,,,,,,,,,,,,,1,2,0,73
10,Marcos Senesi,25.0,ar ARG,CB,26-150,90,0,0,0,0,0,0,0,0,83,5,0,0,0.0,0.0,0.0,0,0,51,67,76.1,7,42,3,1,1,,,,,,,,,,,,,,,,,,,,,0,2,0,73
11,Marcus Tavernier,16.0,eng ENG,"RW,LB",24-199,90,0,0,0,0,2,1,0,0,64,1,0,3,0.0,0.0,0.0,2,0,36,46,78.3,4,32,5,10,7,,,,,,,,,,,,,,,,,,,,,4,10,0,73
12,Max Aarons,37.0,eng ENG,RB,23-276,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,10,5,0,73
13,Milos Kerkez,3.0,hu HUN,LB,19-334,66,0,0,0,0,1,0,0,0,45,2,1,1,0.0,0.0,0.0,0,0,21,31,67.7,0,15,2,1,1,,,,,,,,,,,,,,,,,,,,,3,3,0,73
14,Neto,1.0,br BRA,GK,34-080,90,0,0,0,0,0,0,1,0,51,0,0,0,0.0,0.0,0.0,0,0,36,48,75.0,0,27,0,0,0,8.0,3.0,5.0,62.5,1.6,3.0,14.0,21.4,37.0,12.0,29.7,32.9,11.0,27.3,32.9,17.0,0.0,0.0,3.0,14.3,0,0,0,73
15,Philip Billing,29.0,dk DEN,"AM,CM",27-118,90,0,0,0,0,1,0,0,0,56,5,0,1,0.1,0.1,0.0,4,0,37,42,88.1,3,26,2,1,0,,,,,,,,,,,,,,,,,,,,,2,1,0,73
16,Ryan Christie,10.0,sct SCO,DM,28-227,45,0,0,0,0,0,0,0,0,30,1,1,3,0.0,0.0,0.0,1,0,19,24,79.2,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,,29,53,0,73
0,16 Players,,,,,990,2,1,0,0,20,6,1,0,706,24,12,13,2.2,2.2,1.7,31,4,445,581,76.6,46,437,34,20,14,,,,,,,,,,,,,,,,,,,,,0,3,1,74
1,Alex Iwobi,22.0,ng NGA,RM,27-157,78,0,0,0,0,1,0,0,0,47,1,0,0,0.1,0.1,0.1,4,0,35,42,83.3,6,31,1,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,74
2,Andreas Pereira,18.0,br BRA,LM,27-279,70,0,1,0,0,3,0,0,0,42,1,0,0,0.3,0.3,0.6,2,1,21,33,63.6,3,23,5,4,3,,,,,,,,,,,,,,,,,,,,,0,6,1,74
3,Antonee Robinson,33.0,us USA,LB,26-060,90,0,0,0,0,1,0,0,0,105,1,2,2,0.0,0.0,0.2,2,0,65,87,74.7,7,60,6,5,3,,,,,,,,,,,,,,,,,,,,,0,0,1,74
4,Bernd Leno,17.0,de GER,GK,31-217,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,0,26,0,0,0,2.0,1.0,2.0,50.0,0.2,3.0,4.0,75.0,29.0,4.0,13.8,29.3,1.0,0.0,33.0,12.0,0.0,0.0,1.0,17.3,0,2,1,74
5,Bobby De Cordova-Reid,14.0,jm JAM,RW,30-247,77,1,0,0,0,4,1,0,0,39,2,0,1,0.8,0.8,0.0,2,0,19,27,70.4,2,27,2,2,1,,,,,,,,,,,,,,,,,,,,,0,3,1,74
6,Calvin Bassey,3.0,ng NGA,CB,23-280,20,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,18,21,85.7,1,13,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,74
7,Carlos Vinícius,30.0,br BRA,FW,28-196,77,0,0,0,0,1,1,0,0,24,0,0,0,0.0,0.0,0.5,5,1,12,18,66.7,2,19,1,1,1,,,,,,,,,,,,,,,,,,,,,1,8,1,74
8,Harrison Reed,6.0,eng ENG,RM,28-253,12,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,11,14,78.6,3,7,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,1,74
9,Harry Wilson,8.0,wls WAL,RW,26-199,13,0,0,0,0,1,0,0,0,14,1,0,0,0.0,0.0,0.0,2,1,11,12,91.7,0,13,0,1,1,,,,,,,,,,,,,,,,,,,,,1,0,1,74
10,Issa Diop,31.0,fr FRA,CB,26-271,70,0,0,0,0,1,1,0,0,56,3,2,1,0.0,0.0,0.0,0,0,35,44,79.5,2,37,1,0,0,,,,,,,,,,,,,,,,,,,,,3,5,1,74
11,João Palhinha,26.0,pt POR,CM,28-090,90,0,0,0,0,1,0,1,0,65,8,3,5,0.0,0.0,0.0,0,0,30,44,68.2,2,28,0,0,0,,,,,,,,,,,,,,,,,,,,,2,7,1,74
12,Rodrigo Muniz,19.0,br BRA,FW,22-156,13,0,0,0,0,1,0,0,0,9,0,1,0,0.2,0.2,0.0,1,0,3,4,75.0,0,7,0,0,0,,,,,,,,,,,,,,,,,,,,,2,6,1,74
13,Tim Ream,13.0,us USA,CB,36-002,90,0,0,0,0,0,0,0,0,69,6,1,2,0.0,0.0,0.0,1,0,46,57,80.7,0,37,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,1,74
14,Timothy Castagne,21.0,be BEL,RB,27-306,90,0,0,0,0,0,0,0,0,85,0,2,0,0.0,0.0,0.2,2,0,59,79,74.7,6,52,9,1,1,,,,,,,,,,,,,,,,,,,,,2,3,1,74
15,Tom Cairney,10.0,sct SCO,LM,32-260,20,0,0,0,0,1,0,0,0,16,0,0,0,0.0,0.0,0.0,1,1,12,13,92.3,3,11,0,1,0,,,,,,,,,,,,,,,,,,,,,0,3,1,74
16,Willian,20.0,br BRA,LW,35-059,90,1,0,0,0,5,3,0,0,69,0,1,2,0.6,0.6,0.1,8,0,41,56,73.2,9,46,8,4,3,,,,,,,,,,,,,,,,,,,,,13,59,1,74
0,15 Players,,,,,990,0,0,0,0,5,2,2,0,514,20,11,21,0.6,0.6,0.2,9,0,257,382,67.3,22,182,4,21,8,,,,,,,,,,,,,,,,,,,,,2,4,0,74
1,Anel Ahmedhodžić,15.0,ba BIH,CB,24-195,90,0,0,0,0,0,0,0,0,43,2,3,2,0.0,0.0,0.0,1,0,22,34,64.7,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,74
2,Auston Trusty,5.0,us USA,CB,25-056,90,0,0,0,0,0,0,0,0,55,4,0,3,0.0,0.0,0.0,0,0,14,27,51.9,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0,74
3,Cameron Archer,10.0,eng ENG,FW,22-078,78,0,0,0,0,0,0,0,0,27,1,0,2,0.0,0.0,0.0,1,0,10,13,76.9,2,16,1,7,2,,,,,,,,,,,,,,,,,,,,,0,5,0,74
4,Chris Basham,6.0,eng ENG,CB,35-079,34,0,0,0,0,0,0,0,0,19,0,1,2,0.0,0.0,0.0,0,0,10,14,71.4,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,74
5,Gustavo Hamer,8.0,nl NED,CM,26-105,65,0,0,0,0,1,0,0,0,31,2,0,3,0.0,0.0,0.0,1,0,14,22,63.6,4,7,0,3,1,,,,,,,,,,,,,,,,,,,,,1,8,0,74
6,Jack Robinson,19.0,eng ENG,CB,30-036,56,0,0,0,0,0,0,0,0,42,2,0,2,0.0,0.0,0.0,0,0,24,35,68.6,1,19,0,0,0,,,,,,,,,,,,,,,,,,,,,4,3,0,74
7,James Mcatee,28.0,eng ENG,CM,20-354,25,0,0,0,0,0,0,0,0,10,1,1,0,0.0,0.0,0.0,2,0,4,6,66.7,0,6,2,2,0,,,,,,,,,,,,,,,,,,,,,2,4,0,74
8,Jayden Bogle,20.0,eng ENG,WB,23-072,90,0,0,0,0,1,0,0,0,46,0,3,1,0.4,0.4,0.0,0,0,17,34,50.0,1,14,0,3,1,,,,,,,,,,,,,,,,,,,,,1,5,0,74
9,Luke Thomas,14.0,eng ENG,WB,22-119,65,0,0,0,0,0,0,0,0,30,2,0,4,0.0,0.0,0.0,0,0,15,20,75.0,4,16,0,1,0,,,,,,,,,,,,,,,,,,,,,2,4,0,74
10,Oliver McBurnie,9.0,sct SCO,FW,27-125,90,0,0,0,0,2,2,1,0,36,2,1,1,0.1,0.1,0.0,0,0,11,24,45.8,1,8,0,2,1,,,,,,,,,,,,,,,,,,,,,14,4,0,74
11,Oliver Norwood,16.0,nir NIR,CM,32-178,90,0,0,0,0,1,0,1,0,77,3,1,0,0.0,0.0,0.1,4,0,57,71,80.3,5,26,0,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0,74
12,Rhian Brewster,7.0,eng ENG,FW,23-189,12,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,2,1,0,74
13,Vinicius Souza,21.0,br BRA,CM,24-112,90,0,0,0,0,0,0,0,0,42,1,1,1,0.0,0.0,0.0,0,0,27,32,84.4,3,13,0,2,2,,,,,,,,,,,,,,,,,,,,,3,6,0,74
14,Wes Foderingham,18.0,eng ENG,GK,32-266,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,23,38,60.5,0,18,0,1,1,6.0,3.0,4.0,50.0,1.8,5.0,19.0,26.3,28.0,8.0,46.4,40.3,10.0,60.0,48.4,23.0,1.0,4.3,2.0,15.6,1,2,0,74
15,Yasser Larouci,27.0,dz ALG,WB,22-279,25,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,8,1,0,0,,,,,,,,,,,,,,,,,,,,,36,58,0,74
0,13 Players,,,,,990,0,0,0,0,8,2,0,0,664,18,6,8,0.8,0.8,0.7,15,0,483,561,86.1,37,404,15,17,9,,,,,,,,,,,,,,,,,,,,,0,0,1,75
1,Chris Richards,26.0,us USA,CM,23-193,16,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,1,3,33.3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,1,75
2,Jaïro Riedewald,44.0,nl NED,"CM,LM",27-028,74,0,0,0,0,0,0,0,0,46,3,1,0,0.0,0.0,0.0,0,0,30,39,76.9,2,23,1,1,1,,,,,,,,,,,,,,,,,,,,,0,4,1,75
3,Jean-Philippe Mateta,14.0,fr FRA,FW,26-101,90,0,0,0,0,2,1,0,0,20,1,0,0,0.2,0.2,0.0,0,0,8,11,72.7,0,10,0,2,1,,,,,,,,,,,,,,,,,,,,,0,2,1,75
4,Jeffrey Schlupp,15.0,gh GHA,RM,30-288,25,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,1,75
5,Jesurun Rak Sakyi,49.0,eng ENG,RM,21-002,65,0,0,0,0,2,0,0,0,40,2,2,0,0.2,0.2,0.0,2,0,20,26,76.9,1,21,5,6,3,,,,,,,,,,,,,,,,,,,,,2,5,1,75
6,Joachim Andersen,16.0,dk DEN,CB,27-129,90,0,0,0,0,0,0,0,0,124,1,0,2,0.0,0.0,0.3,1,0,100,115,87.0,9,84,0,2,1,,,,,,,,,,,,,,,,,,,,,0,0,1,75
7,Jordan Ayew,9.0,gh GHA,"LM,RW",32-026,90,0,0,0,0,3,1,0,0,52,0,0,2,0.4,0.4,0.0,0,0,32,39,82.1,1,34,4,2,1,,,,,,,,,,,,,,,,,,,,,1,6,1,75
8,Marc Guéhi,6.0,eng ENG,CB,23-086,90,0,0,0,0,0,0,0,0,115,2,0,1,0.0,0.0,0.1,3,0,101,104,97.1,4,86,1,2,1,,,,,,,,,,,,,,,,,,,,,1,5,1,75
9,Nathaniel Clyne,17.0,eng ENG,RB,32-185,90,0,0,0,0,1,0,0,0,47,1,0,1,0.0,0.0,0.0,1,0,33,39,84.6,1,14,0,0,0,,,,,,,,,,,,,,,,,,,,,9,4,1,75
10,Odsonne Édouard,22.0,fr FRA,"FW,LW",25-264,90,0,0,0,0,0,0,0,0,26,1,1,0,0.0,0.0,0.2,2,0,13,19,68.4,3,23,0,0,0,,,,,,,,,,,,,,,,,,,,,3,4,1,75
11,Sam Johnstone,1.0,eng ENG,GK,30-196,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,39,44,88.6,0,38,0,0,0,5.0,0.0,5.0,100.0,0.8,4.0,9.0,44.4,39.0,8.0,23.1,27.6,5.0,0.0,17.2,15.0,2.0,13.3,0.0,7.2,3,3,1,75
12,Tyrick Mitchell,3.0,eng ENG,LB,24-036,90,0,0,0,0,0,0,0,0,66,4,1,0,0.0,0.0,0.1,4,0,50,58,86.2,10,35,1,1,1,,,,,,,,,,,,,,,,,,,,,0,2,1,75
13,Will Hughes,19.0,eng ENG,CM,28-173,90,0,0,0,0,0,0,0,0,68,2,0,2,0.0,0.0,0.0,2,0,53,61,86.9,6,33,3,0,0,,,,,,,,,,,,,,,,,,,,,21,37,1,75
0,16 Players,,,,,990,0,0,0,0,16,5,1,0,626,20,9,7,1.1,1.1,0.7,27,0,443,522,84.9,41,358,15,19,9,,,,,,,,,,,,,,,,,,,,,1,2,0,75
1,Anthony Elanga,21.0,se SWE,LW,21-163,25,0,0,0,0,1,0,0,0,14,0,0,1,0.0,0.0,0.0,0,0,8,9,88.9,1,10,1,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0,75
2,Callum Hudson-Odoi,14.0,eng ENG,LW,22-334,65,0,0,0,0,0,0,0,0,33,1,0,1,0.0,0.0,0.0,2,0,23,28,82.1,1,22,2,6,3,,,,,,,,,,,,,,,,,,,,,0,3,0,75
3,Cheikhou Kouyaté,8.0,sn SEN,CM,33-290,8,0,0,0,0,1,0,0,0,11,0,1,0,0.1,0.1,0.0,2,0,8,9,88.9,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,75
4,Chris Wood,11.0,nz NZL,FW,31-304,75,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,11,15,73.3,0,11,1,1,0,,,,,,,,,,,,,,,,,,,,,0,6,0,75
5,Divock Origi,27.0,be BEL,FW,28-172,15,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0,75
6,Gonzalo Montiel,29.0,ar ARG,RB,26-279,45,0,0,0,0,2,0,0,0,22,0,1,0,0.1,0.1,0.0,1,0,15,16,93.8,2,8,0,0,0,,,,,,,,,,,,,,,,,,,,,1,4,0,75
7,Harry Toffolo,15.0,eng ENG,LB,28-049,90,0,0,0,0,1,1,0,0,67,4,2,1,0.0,0.0,0.0,1,0,41,53,77.4,6,34,1,1,0,,,,,,,,,,,,,,,,,,,,,0,1,0,75
8,Ibrahim Sangaré,6.0,ci CIV,RM,25-309,75,0,0,0,0,0,0,0,0,33,4,0,1,0.0,0.0,0.1,2,0,22,24,91.7,2,20,1,2,1,,,,,,,,,,,,,,,,,,,,,0,4,0,75
9,Matt Turner,1.0,us USA,GK,29-105,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,1,0,30,33,90.9,0,25,0,0,0,2.0,0.0,2.0,100.0,0.1,4.0,7.0,57.1,27.0,6.0,18.5,26.5,6.0,33.3,26.8,11.0,1.0,9.1,0.0,5.8,0,0,0,75
10,Morgan Gibbs-White,10.0,eng ENG,RW,23-253,90,0,0,0,0,2,0,0,0,65,2,0,1,0.1,0.1,0.4,3,0,38,54,70.4,3,35,3,4,2,,,,,,,,,,,,,,,,,,,,,2,4,0,75
11,Murillo,40.0,br BRA,CB,21-095,90,0,0,0,0,2,2,0,0,65,2,0,1,0.4,0.4,0.1,5,0,48,58,82.8,6,46,1,2,2,,,,,,,,,,,,,,,,,,,,,3,4,0,75
12,Nicolás Domínguez,16.0,ar ARG,LM,25-101,90,0,0,0,0,1,1,0,0,70,1,1,0,0.0,0.0,0.0,5,0,56,65,86.2,10,32,2,0,0,,,,,,,,,,,,,,,,,,,,,8,4,0,75
13,Orel Mangala,5.0,be BEL,CM,25-203,82,0,0,0,0,2,0,0,0,48,2,1,0,0.1,0.1,0.0,2,0,39,40,97.5,3,27,1,1,0,,,,,,,,,,,,,,,,,,,,,3,4,0,75
14,Ryan Yates,22.0,eng ENG,RM,25-320,15,0,0,0,0,0,0,1,0,5,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,3,1,0,75
15,Serge Aurier,24.0,ci CIV,RB,30-287,45,0,0,0,0,2,1,0,0,56,0,1,0,0.0,0.0,0.0,1,0,41,47,87.2,4,32,1,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0,75
16,Willy Boly,30.0,ci CIV,CB,32-246,90,0,0,0,0,2,0,0,0,80,3,2,0,0.1,0.1,0.0,1,0,58,66,87.9,3,47,1,0,0,,,,,,,,,,,,,,,,,,,,,23,43,0,75
0,13 Players,,,,,990,2,2,0,0,5,3,3,0,423,11,8,8,1.2,1.2,1.1,10,4,250,356,70.2,33,250,15,12,6,,,,,,,,,,,,,,,,,,,,,0,1,1,76
1,Alphonse Areola,23.0,fr FRA,GK,30-223,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,0,17,0,0,0,3.0,2.0,1.0,33.3,1.5,9.0,18.0,50.0,22.0,6.0,50.0,37.2,9.0,77.8,51.6,11.0,0.0,0.0,0.0,9.3,0,0,1,76
2,Edson Álvarez,19.0,mx MEX,DM,25-349,90,0,0,0,0,1,0,0,0,34,2,0,2,0.0,0.0,0.0,0,0,23,25,92.0,3,18,0,1,1,,,,,,,,,,,,,,,,,,,,,1,5,1,76
3,Emerson Palmieri,33.0,it ITA,LB,29-066,90,0,1,0,0,0,0,1,0,51,1,1,1,0.0,0.0,0.9,3,2,36,44,81.8,4,34,2,3,1,,,,,,,,,,,,,,,,,,,,,0,3,1,76
4,James Ward-Prowse,7.0,eng ENG,DM,28-341,90,0,0,0,0,1,0,0,0,45,2,1,0,0.1,0.1,0.0,2,0,29,40,72.5,4,18,1,1,1,,,,,,,,,,,,,,,,,,,,,0,2,1,76
5,Jarrod Bowen,20.0,eng ENG,RW,26-292,90,0,0,0,0,1,1,0,0,27,2,0,3,0.0,0.0,0.0,0,0,8,16,50.0,2,17,3,3,0,,,,,,,,,,,,,,,,,,,,,0,3,1,76
6,Kurt Zouma,4.0,fr FRA,CB,28-346,90,0,0,0,0,0,0,0,0,35,0,4,0,0.0,0.0,0.0,1,1,15,25,60.0,2,15,0,0,0,,,,,,,,,,,,,,,,,,,,,2,3,1,76
7,Lucas Paquetá,10.0,br BRA,"LW,FW",26-042,90,0,0,0,0,0,0,1,0,54,2,1,1,0.0,0.0,0.0,0,0,31,47,66.0,6,40,3,0,0,,,,,,,,,,,,,,,,,,,,,0,5,1,76
8,Michail Antonio,9.0,jm JAM,FW,33-194,74,0,0,0,0,0,0,1,0,20,0,0,0,0.0,0.0,0.0,0,0,10,14,71.4,1,13,0,2,1,,,,,,,,,,,,,,,,,,,,,1,5,1,76
9,Mohammed Kudus,14.0,gh GHA,AM,23-067,15,1,0,0,0,1,1,0,0,13,0,0,0,0.0,0.0,0.0,1,0,9,11,81.8,1,11,1,1,1,,,,,,,,,,,,,,,,,,,,,0,5,1,76
10,Nayef Aguerd,27.0,ma MAR,CB,27-192,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,23,37,62.2,2,24,1,1,1,,,,,,,,,,,,,,,,,,,,,4,5,1,76
11,Saïd Benrahma,22.0,dz ALG,LW,28-059,16,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,1,5,1,76
12,Tomáš Souček,28.0,cz CZE,AM,28-223,75,1,0,0,0,1,1,0,0,19,0,1,1,0.9,0.9,0.0,0,0,8,14,57.1,2,14,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,76
13,Vladimír Coufal,5.0,cz CZE,RB,31-047,90,0,1,0,0,0,0,0,0,48,2,0,0,0.0,0.0,0.0,2,1,32,45,71.1,6,25,4,0,0,,,,,,,,,,,,,,,,,,,,,9,42,1,76
0,14 Players,,,,,990,2,1,0,0,10,3,3,0,719,8,3,12,2.0,2.0,1.3,18,4,553,645,85.7,43,420,26,11,6,,,,,,,,,,,,,,,,,,,,,0,1,0,76
1,Alexander Isak,14.0,se SWE,"FW,RW",24-017,85,2,0,0,0,3,2,0,0,29,0,0,1,1.6,1.6,0.0,2,0,17,21,81.0,0,18,4,7,4,,,,,,,,,,,,,,,,,,,,,0,0,0,76
2,Bruno Guimarães,39.0,br BRA,CM,25-326,90,0,0,0,0,1,0,1,0,92,1,0,0,0.0,0.0,0.0,1,0,82,90,91.1,8,67,3,0,0,,,,,,,,,,,,,,,,,,,,,1,5,0,76
3,Callum Wilson,9.0,eng ENG,FW,31-223,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,76
4,Dan Burn,33.0,eng ENG,LB,31-152,90,0,0,0,0,3,1,0,0,77,0,1,2,0.2,0.2,0.4,2,0,51,61,83.6,5,30,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,76
5,Elliot Anderson,32.0,eng ENG,LW,20-336,89,0,0,0,0,2,0,0,0,44,0,1,0,0.1,0.1,0.0,1,0,29,35,82.9,0,32,4,2,2,,,,,,,,,,,,,,,,,,,,,0,0,0,76
6,Fabian Schär,5.0,ch SUI,CB,31-292,90,0,0,0,0,0,0,0,0,82,1,1,0,0.0,0.0,0.0,0,0,60,70,85.7,3,52,0,1,0,,,,,,,,,,,,,,,,,,,,,0,6,0,76
7,Jacob Murphy,23.0,eng ENG,"RW,FW",28-226,9,0,0,0,0,0,0,0,0,7,2,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,1,3,0,76
8,Jamaal Lascelles,6.0,eng ENG,CB,29-331,90,0,0,0,0,0,0,0,0,81,2,0,1,0.0,0.0,0.0,2,0,64,75,85.3,3,52,0,1,0,,,,,,,,,,,,,,,,,,,,,0,6,0,76
9,Kieran Trippier,2.0,eng ENG,RB,33-019,90,0,1,0,0,0,0,0,0,117,1,0,5,0.0,0.0,0.9,7,2,101,115,87.8,10,55,3,0,0,,,,,,,,,,,,,,,,,,,,,5,5,0,76
10,Matt Targett,13.0,eng ENG,LW,28-020,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9,6,0,76
11,Miguel Almirón,24.0,py PAR,RW,29-240,81,0,0,0,0,1,0,1,0,48,0,0,0,0.0,0.0,0.0,0,0,36,43,83.7,4,35,6,0,0,,,,,,,,,,,,,,,,,,,,,3,5,0,76
12,Nick Pope,22.0,eng ENG,GK,31-172,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,26,32,81.3,0,15,0,0,0,3.0,2.0,1.0,33.3,1.3,2.0,8.0,25.0,28.0,10.0,21.4,28.0,4.0,50.0,40.3,11.0,3.0,27.3,0.0,8.8,0,6,0,76
13,Sandro Tonali,8.0,it ITA,LM,23-153,90,0,0,0,0,0,0,0,0,61,1,0,1,0.0,0.0,0.0,2,1,52,59,88.1,4,31,5,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,76
14,Sean Longstaff,36.0,eng ENG,RM,25-343,90,0,0,0,0,0,0,1,0,45,0,0,1,0.0,0.0,0.0,1,1,33,41,80.5,6,28,1,0,0,,,,,,,,,,,,,,,,,,,,,19,44,0,76
