index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
15,Vitaly Janelt,27.0,de GER,CM,25-004,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,1.0,2.0,0.0,0.0,0.1,2.0,1.0,51.0,58.0,87.9,4.0,34.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,353
16,Yoane Wissa,11.0,cd COD,FW,26-253,76,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,26.0,0.0,0.0,0.0,0.9,0.9,0.1,3.0,0.0,16.0,20.0,80.0,0.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,66.0,1,353
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,598.0,11.0,8.0,11.0,0.2,0.2,0.1,6.0,0.0,376.0,492.0,76.4,22.0,251.0,10.0,18.0,6.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,353
1,Angelo Ogbonna,21.0,it ITA,CB,34-356,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,30.0,34.0,88.2,2.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,353
2,Ben Johnson,2.0,eng ENG,RB,23-110,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,54.0,74.1,0.0,20.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,353
3,Danny Ings,18.0,eng ENG,FW,30-295,82,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,3.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,9.0,18.0,50.0,2.0,15.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0,353
4,Declan Rice,41.0,eng ENG,"CM,DM",24-120,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,89.7,5.0,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,353
5,Divin Mubama,72.0,eng ENG,FW,18-201,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,50.0,0.0,4.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,353
6,Emerson Palmieri,33.0,it ITA,LB,28-284,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,60.0,73.3,2.0,30.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0,353
7,Flynn Downes,12.0,eng ENG,"DM,CM",24-114,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,49.0,91.8,1.0,29.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,353
8,Jarrod Bowen,20.0,eng ENG,RW,26-145,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,353
9,Manuel Lanzini,10.0,ar ARG,"AM,RM",30-088,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,84.3,4.0,27.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,353
10,Maxwel Cornet,14.0,ci CIV,LW,26-229,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,65.2,1.0,14.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,6.0,0,353
11,Nayef Aguerd,27.0,ma MAR,CB,27-045,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,41.0,52.0,78.8,0.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,3.0,0,353
12,Pablo Fornals,8.0,es ESP,RW,27-081,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,30.0,80.0,2.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,5.0,0,353
13,Saïd Benrahma,22.0,dz ALG,"LM,LW",27-277,32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,10.0,18.0,55.6,2.0,11.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,8.0,0,353
14,Tomáš Souček,28.0,cz CZE,DM,28-076,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,36.0,80.6,1.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,353
15,Łukasz Fabiański,1.0,pl POL,GK,38-026,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,51.6,0.0,14.0,0.0,0.0,0.0,9.0,2.0,7.0,77.8,2.9,7.0,21.0,33.3,21.0,6.0,61.9,37.0,9.0,88.9,54.8,17.0,0.0,0.0,0.0,,26.0,53.0,0,353
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,498.0,16.0,11.0,10.0,1.9,1.9,1.4,10.0,0.0,343.0,417.0,82.3,26.0,303.0,10.0,14.0,9.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1,354
1,Abdoulaye Doucouré,16.0,ml MLI,"AM,RM",30-133,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,87.1,1.0,23.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,354
2,Alex Iwobi,17.0,ng NGA,"RW,LM",27-011,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,30.0,35.0,85.7,8.0,28.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1,354
3,Amadou Onana,8.0,be BEL,"CM,DM",21-271,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.0,90.0,4.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,6.0,1,354
4,Conor Coady,30.0,eng ENG,"CB,LB",30-078,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,89.7,1.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,354
5,Demarai Gray,11.0,jm JAM,CM,26-320,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,5.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,354
6,Dominic Calvert-Lewin,9.0,eng ENG,FW,26-059,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,0.0,8.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,354
7,Dwight McNeil,7.0,eng ENG,"LW,LB",23-173,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,3.0,4.0,2.0,0.1,0.1,0.5,4.0,0.0,33.0,44.0,75.0,1.0,30.0,0.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,1,354
8,Idrissa Gana Gueye,27.0,sn SEN,DM,33-230,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,92.3,2.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,354
9,James Garner,37.0,eng ENG,"DM,CM",22-062,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,25.0,31.0,80.6,6.0,17.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1,354
10,James Tarkowski,2.0,eng ENG,CB,30-176,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,53.0,1.0,2.0,1.0,0.3,0.3,0.7,2.0,0.0,36.0,43.0,83.7,1.0,30.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,354
11,Jordan Pickford,1.0,eng ENG,GK,29-068,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,61.3,0.0,19.0,0.0,0.0,0.0,4.0,3.0,1.0,25.0,1.2,5.0,16.0,31.3,22.0,2.0,50.0,40.4,9.0,55.6,42.7,12.0,0.0,0.0,0.0,,3.0,1.0,1,354
12,Mason Holgate,4.0,jm JAM,LB,26-204,54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,4.0,7.0,57.1,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1,354
13,Nathan Patterson,3.0,sct SCO,RB,21-210,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,44.0,79.5,1.0,31.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1,354
14,Neal Maupay,20.0,fr FRA,FW,26-273,45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.4,0.4,0.0,0.0,0.0,8.0,9.0,88.9,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,354
15,Yerry Mina,13.0,co COL,CB,28-233,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,65.0,1.0,2.0,0.0,0.4,0.4,0.0,1.0,0.0,53.0,57.0,93.0,1.0,48.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,17.0,32.0,1,354
0,15 Players,,,,,990,3.0,2.0,0.0,0.0,9.0,4.0,0.0,0.0,781.0,7.0,5.0,4.0,0.8,0.8,0.6,17.0,5.0,630.0,706.0,89.2,51.0,520.0,21.0,18.0,8.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,354
1,Aymeric Laporte,14.0,es ESP,CB,28-352,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,112.0,92.0,13.0,81.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,354
2,Bernardo Silva,20.0,pt POR,DM,28-277,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,100.0,1.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,354
3,Ederson,31.0,br BRA,GK,29-270,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,37.0,91.9,0.0,26.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.5,2.0,4.0,50.0,32.0,6.0,12.5,25.4,5.0,0.0,19.6,17.0,0.0,0.0,0.0,7.0,1.0,4.0,0,354
4,Erling Haaland,9.0,no NOR,FW,22-297,77,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,5.0,7.0,71.4,0.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,354
5,Jack Grealish,10.0,eng ENG,LW,27-246,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,8.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,354
6,Julián Álvarez,19.0,ar ARG,"AM,FW",23-103,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,29.0,75.9,1.0,24.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,354
7,Kalvin Phillips,4.0,eng ENG,DM,27-163,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0,354
8,Kyle Walker,2.0,eng ENG,RB,32-351,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,76.0,86.0,88.4,9.0,65.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,354
9,Manuel Akanji,25.0,ch SUI,"LB,CB",27-299,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,87.0,94.3,9.0,53.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,354
10,Phil Foden,47.0,eng ENG,"LW,AM",22-351,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,1.0,49.0,58.0,84.5,4.0,52.0,7.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0,354
11,Riyad Mahrez,26.0,dz ALG,RW,32-082,90,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,63.0,3.0,1.0,2.0,0.1,0.1,0.2,5.0,1.0,37.0,48.0,77.1,3.0,40.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,5.0,3.0,0,354
12,Rodri,16.0,es ESP,DM,26-326,87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,75.0,90.7,4.0,54.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,354
13,Rúben Dias,3.0,pt POR,CB,26-000,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,92.0,97.0,94.8,3.0,76.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0,354
14,Sergio Gómez,21.0,es ESP,LB,22-252,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,354
15,İlkay Gündoğan,8.0,de GER,DM,32-202,77,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,0.3,0.3,0.3,2.0,1.0,31.0,37.0,83.8,3.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,21.0,40.0,0,354
0,16 Players,,,,,990,0.0,0.0,0.0,0.0,14.0,2.0,1.0,0.0,483.0,20.0,7.0,12.0,0.9,0.9,0.8,23.0,0.0,292.0,387.0,75.5,28.0,269.0,14.0,17.0,8.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,355
1,Aaron Ramsdale,1.0,eng ENG,GK,25-000,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,38.0,52.6,0.0,26.0,0.0,0.0,0.0,6.0,3.0,3.0,50.0,1.8,3.0,20.0,15.0,34.0,4.0,47.1,37.8,4.0,100.0,70.3,3.0,1.0,33.3,3.0,16.7,0.0,0.0,1,355
2,Ben White,4.0,eng ENG,RB,25-218,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,42.0,83.3,3.0,20.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1,355
3,Bukayo Saka,7.0,eng ENG,RW,21-251,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,4.0,0.0,1.0,0.1,0.1,0.0,5.0,0.0,20.0,30.0,66.7,4.0,23.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,355
4,Eddie Nketiah,14.0,eng ENG,FW,23-349,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,100.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,355
5,Emile Smith Rowe,10.0,eng ENG,RM,22-290,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,87.5,1.0,6.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,355
6,Gabriel Jesus,9.0,br BRA,FW,26-041,76,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,25.0,2.0,0.0,2.0,0.1,0.1,0.1,2.0,0.0,7.0,13.0,53.8,1.0,12.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,355
7,Gabriel Magalhães,6.0,br BRA,CB,25-146,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,1.0,2.0,1.0,0.3,0.3,0.0,0.0,0.0,30.0,39.0,76.9,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,355
8,Gabriel Martinelli,11.0,br BRA,LW,21-330,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,4.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,355
9,Granit Xhaka,34.0,ch SUI,LM,30-229,59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,19.0,24.0,79.2,1.0,18.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,355
10,Jakub Kiwior,15.0,pl POL,CB,23-088,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,48.0,85.4,4.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,355
11,Jorginho,20.0,it ITA,CM,31-145,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.0,86.2,3.0,22.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1,355
12,Kieran Tierney,3.0,sct SCO,LB,25-343,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,71.9,1.0,15.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,355
13,Leandro Trossard,19.0,be BEL,"LW,LM",28-161,71,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,34.0,0.0,1.0,3.0,0.2,0.2,0.2,3.0,0.0,14.0,19.0,73.7,2.0,17.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,1,355
14,Martin Ødegaard,8.0,no NOR,RM,24-148,76,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,21.0,29.0,72.4,7.0,19.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,355
15,Reiss Nelson,24.0,eng ENG,LW,23-155,31,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,5.0,7.0,71.4,0.0,11.0,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,355
16,Thomas Partey,5.0,gh GHA,CM,29-335,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,18.0,21.0,85.7,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,6.0,47.0,1,355
0,14 Players,,,,,990,3.0,2.0,0.0,0.0,12.0,6.0,2.0,0.0,658.0,15.0,8.0,12.0,1.7,1.7,1.2,19.0,3.0,459.0,560.0,82.0,17.0,395.0,16.0,27.0,13.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,355
1,Alexis Mac Allister,10.0,ar ARG,"AM,DM",24-141,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,56.0,80.4,3.0,42.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,355
2,Billy Gilmour,27.0,sct SCO,DM,21-337,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,75.8,1.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,355
3,Danny Welbeck,18.0,eng ENG,AM,32-169,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,0.0,13.0,14.0,92.9,1.0,11.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,355
4,Deniz Undav,21.0,de GER,FW,26-299,9,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.4,0.4,0.1,2.0,1.0,5.0,6.0,83.3,0.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,355
5,Evan Ferguson,28.0,ie IRL,FW,18-207,76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,2.0,13.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,355
6,Facundo Buonanotte,40.0,ar ARG,"RW,FW",18-142,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,355
7,Jason Steele,23.0,eng ENG,GK,32-269,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,57.0,86.0,0.0,37.0,0.0,0.0,0.0,2.0,0.0,2.0,100.0,0.2,2.0,7.0,28.6,50.0,1.0,14.0,24.3,7.0,0.0,10.3,11.0,0.0,0.0,1.0,23.0,0.0,0.0,0,355
8,Julio Enciso,20.0,py PAR,"LW,RW",19-111,81,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,33.0,1.0,1.0,1.0,0.9,0.9,0.0,2.0,0.0,10.0,19.0,52.6,2.0,18.0,4.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,355
9,Kaoru Mitoma,22.0,jp JPN,"LW,RW",25-359,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,0.1,0.1,0.1,4.0,1.0,22.0,29.0,75.9,1.0,22.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,355
10,Levi Colwill,6.0,eng ENG,CB,20-077,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.0,99.0,85.9,1.0,74.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0,355
11,Lewis Dunk,5.0,eng ENG,CB,31-174,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,67.0,79.0,84.8,1.0,52.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0,355
12,Moisés Caicedo,25.0,ec ECU,RB,21-193,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,84.8,4.0,28.0,2.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0,355
13,Pascal Groß,13.0,de GER,DM,31-333,90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,0.0,40.0,47.0,85.1,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,355
14,Pervis Estupiñán,30.0,ec ECU,LB,25-113,90,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,61.0,1.0,1.0,0.0,0.2,0.2,0.6,1.0,1.0,42.0,55.0,76.4,1.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,13.0,49.0,0,355
0,15 Players,,,,,990,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,509.0,36.0,14.0,13.0,0.4,0.4,0.3,8.0,0.0,258.0,373.0,69.2,15.0,233.0,8.0,26.0,9.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,356
