index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,home,game_id
2,Ben Chilwell,3.0,eng ENG,LB,23-000,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,50.0,76.0,2.0,35.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,176
3,Demarai Gray,7.0,jm JAM,LM,23-176,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,11.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,176
4,Dennis Praet,26.0,be BEL,CM,25-221,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,90.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,176
5,Harvey Barnes,15.0,eng ENG,LM,22-012,63,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.5,0.5,0.4,1.0,1.0,7.0,9.0,77.8,2.0,11.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,176
6,James Maddison,10.0,eng ENG,CM,23-028,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44.0,1.0,2.0,0.0,0.0,0.0,0.1,3.0,0.0,31.0,39.0,79.5,1.0,33.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,176
7,Jamie Vardy,9.0,eng ENG,FW,32-344,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,1.0,0.0,1.0,0.5,0.5,0.5,2.0,0.0,9.0,15.0,60.0,1.0,8.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,176
8,Jonny Evans,6.0,nir NIR,CB,31-352,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,63.0,81.0,2.0,49.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,176
9,Kasper Schmeichel,1.0,dk DEN,GK,33-046,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,73.2,0.0,25.0,0.0,0.0,0.0,12.0,3.0,9.0,83.3,3.5,2.0,10.0,20.0,32.0,5.0,28.1,31.6,8.0,12.5,21.8,11.0,0.0,0.0,0.0,12.0,2.0,8.0,0,176
10,Marc Albrighton,11.0,eng ENG,RM,30-033,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,69.2,0.0,12.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,5.0,6.0,0,176
11,Ricardo Pereira,21.0,pt POR,RB,26-076,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,48.0,79.2,4.0,34.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,9.0,0,176
12,Wilfred Ndidi,25.0,ng NGA,DM,23-005,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,80.5,1.0,26.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0,176
13,Youri Tielemans,8.0,be BEL,CM,22-228,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,37.0,81.1,1.0,23.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,176
14,Çağlar Söyüncü,4.0,tr TUR,CB,23-212,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,63.0,87.3,0.0,58.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,49.0,0,176
0,14 Players,,,,,990,2.0,1.0,1.0,1.0,10.0,2.0,3.0,0.0,467.0,19.0,14.0,10.0,1.5,0.7,0.4,19.0,4.0,231.0,355.0,65.1,21.0,218.0,15.0,23.0,13.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1,177
1,Abdoulaye Doucouré,16.0,ml MLI,AM,26-355,68,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,26.0,84.6,5.0,15.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,10.0,1,177
2,Adrian Mariappa,6.0,jm JAM,RB,33-080,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,27.0,38.0,71.1,1.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,177
3,Ben Foster,26.0,eng ENG,GK,36-263,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,22.9,0.0,10.0,0.0,0.0,0.0,8.0,0.0,8.0,100.0,1.9,5.0,29.0,17.2,23.0,3.0,73.9,49.8,12.0,100.0,65.8,11.0,0.0,0.0,1.0,28.0,0.0,1.0,1,177
4,Christian Kabasele,27.0,be BEL,CB,28-301,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.1,1.0,1.0,12.0,18.0,66.7,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1,177
5,Craig Cathcart,15.0,nir NIR,CB,30-319,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,66.7,1.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,177
6,Gerard Deulofeu,7.0,es ESP,LW,25-284,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,4.0,3.0,1.0,0.1,0.1,0.1,7.0,0.0,27.0,38.0,71.1,3.0,37.0,5.0,11.0,7.0,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1,177
7,Isaac Success,22.0,ng NGA,RW,23-349,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1,177
8,Ismaila Sarr,23.0,sn SEN,RW,21-300,86,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,1.0,10.0,19.0,52.6,0.0,25.0,5.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,177
9,Kiko Femenía,21.0,es ESP,LB,28-323,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,38.0,45.0,84.4,2.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1,177
10,Nathaniel Chalobah,14.0,eng ENG,"DM,AM",25-010,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1,177
11,Roberto Pereyra,37.0,ar ARG,AM,28-349,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,83.3,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1,177
12,Troy Deeney,9.0,eng ENG,FW,31-176,90,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,44.0,0.0,1.0,1.0,1.1,0.3,0.0,4.0,1.0,18.0,32.0,56.3,4.0,14.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1,177
13,Will Hughes,19.0,eng ENG,DM,24-249,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,28.0,42.0,66.7,3.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,177
14,Étienne Capoue,29.0,fr FRA,DM,31-164,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,63.6,2.0,20.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,16.0,52.0,1,177
0,14 Players,,,,,990,0.0,0.0,0.0,0.0,17.0,8.0,1.0,0.0,725.0,18.0,9.0,9.0,1.9,1.9,1.7,32.0,0.0,497.0,602.0,82.6,64.0,365.0,25.0,28.0,17.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0,177
1,Aaron Wan-Bissaka,29.0,eng ENG,RB,22-026,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,49.0,65.3,5.0,17.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,177
2,Anthony Martial,9.0,fr FRA,FW,24-017,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.2,0.2,1.1,6.0,0.0,34.0,42.0,81.0,8.0,36.0,8.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0,177
3,Daniel James,21.0,wls WAL,RW,22-042,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,8.0,13.0,61.5,2.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,177
4,David de Gea,1.0,es ESP,GK,29-045,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,0.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,66.7,1.4,0.0,0.0,,17.0,5.0,0.0,19.2,4.0,0.0,16.5,10.0,0.0,0.0,0.0,7.5,0.0,3.0,0,177
5,Fred,17.0,br BRA,"DM,CM",26-292,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,3.0,1.0,1.0,0.0,0.0,0.2,5.0,0.0,78.0,91.0,85.7,6.0,57.0,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0,177
6,Harry Maguire,5.0,eng ENG,CB,26-292,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,93.0,2.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,68.0,78.0,87.2,12.0,52.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,18.0,0,177
7,Jesse Lingard,14.0,eng ENG,AM,27-007,63,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,20.0,27.0,74.1,2.0,18.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0,177
8,Juan Mata,8.0,es ESP,RM,31-238,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.1,0.1,0.1,1.0,0.0,19.0,21.0,90.5,3.0,10.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,177
9,Luke Shaw,23.0,eng ENG,LB,24-163,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,6.0,1.0,3.0,0.0,0.0,0.1,3.0,0.0,58.0,70.0,82.9,10.0,35.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0,177
10,Marcus Rashford,10.0,eng ENG,LW,22-052,90,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,0.7,0.7,0.1,6.0,0.0,30.0,40.0,75.0,2.0,24.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,8.0,6.0,0,177
11,Mason Greenwood,26.0,eng ENG,RW,18-082,33,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,6.0,7.0,85.7,0.0,5.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0,177
12,Paul Pogba,6.0,fr FRA,LM,26-282,27,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,34.0,0.0,0.0,0.0,0.3,0.3,0.1,4.0,0.0,27.0,30.0,90.0,6.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0,177
13,Scott McTominay,39.0,sct SCO,"DM,RM",23-014,71,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,65.0,1.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,41.0,48.0,85.4,4.0,36.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,177
14,Victor Lindelöf,2.0,se SWE,CB,25-158,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,65.0,87.7,4.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,22.0,58.0,0,177
0,14 Players,,,,,961,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,615.0,19.0,12.0,7.0,0.3,0.3,0.2,10.0,0.0,386.0,504.0,76.6,34.0,402.0,10.0,15.0,12.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1,178
1,Christian Eriksen,23.0,dk DEN,DM,27-311,45,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,1.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,27.0,43.0,62.8,4.0,36.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,178
2,Danny Rose,3.0,eng ENG,LB,29-173,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,17.0,76.5,4.0,13.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1,178
3,Davinson Sánchez,6.0,co COL,CB,23-193,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,66.0,75.8,2.0,53.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,178
4,Dele Alli,20.0,eng ENG,"AM,LM",23-255,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,43.0,83.7,3.0,33.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,7.0,1,178
5,Eric Dier,15.0,eng ENG,CM,25-341,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,23.0,78.3,1.0,19.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1,178
6,Harry Kane,10.0,eng ENG,FW,26-147,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,28.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,10.0,16.0,62.5,2.0,18.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1,178
7,Jan Vertonghen,5.0,be BEL,LB,32-242,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,59.0,83.1,4.0,42.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,178
8,Lucas Moura,27.0,br BRA,"RW,LW",27-131,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,13.0,76.9,1.0,17.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1,178
9,Moussa Sissoko,17.0,fr FRA,"DM,RM",30-128,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,2.0,2.0,0.0,0.0,0.0,0.1,1.0,0.0,37.0,41.0,90.2,5.0,35.0,1.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1,178
10,Paulo Gazzaniga,22.0,ar ARG,GK,27-354,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,67.7,0.0,21.0,0.0,0.0,0.0,3.0,2.0,1.0,66.7,1.5,3.0,13.0,23.1,24.0,6.0,33.3,29.4,7.0,71.4,49.9,11.0,1.0,9.1,0.0,17.0,3.0,4.0,1,178
11,Serge Aurier,24.0,ci CIV,RB,26-363,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,54.0,64.8,3.0,36.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,3.0,5.0,1,178
12,Son Heung-min,7.0,kr KOR,"LW,RW",27-167,61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,66.7,1.0,16.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,2.0,1,178
13,Tanguy Ndombele,28.0,fr FRA,LW,22-359,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,17.0,18.0,94.4,2.0,15.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,178
14,Toby Alderweireld,4.0,be BEL,CB,30-295,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,62.0,82.3,2.0,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,24.0,42.0,1,178
0,14 Players,,,,,990,2.0,1.0,1.0,1.0,12.0,2.0,3.0,0.0,730.0,16.0,13.0,12.0,1.4,0.6,0.4,24.0,4.0,495.0,621.0,79.7,46.0,416.0,20.0,23.0,14.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0,178
1,Antonio Rüdiger,2.0,de GER,CB,26-294,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,57.0,82.5,1.0,44.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,178
2,César Azpilicueta,28.0,es ESP,WB,30-116,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,53.0,60.4,3.0,23.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0,178
3,Fikayo Tomori,29.0,eng ENG,CB,22-003,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,58.0,69.0,84.1,5.0,50.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0,178
4,Jorginho,5.0,it ITA,CM,28-002,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,33.0,90.9,3.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,178
5,Kepa Arrizabalaga,1.0,es ESP,GK,25-080,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,71.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,100.0,0.1,5.0,13.0,38.5,27.0,6.0,33.3,33.7,4.0,100.0,59.3,11.0,0.0,0.0,4.0,25.8,2.0,2.0,0,178
6,Kurt Zouma,15.0,fr FRA,CB,25-056,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,74.5,1.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0,178
7,Marcos Alonso,3.0,es ESP,WB,28-359,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,103.0,4.0,3.0,3.0,0.1,0.1,0.0,5.0,1.0,70.0,83.0,84.3,4.0,48.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,11.0,0,178
8,Mason Mount,19.0,eng ENG,AM,20-346,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,0.0,1.0,1.0,0.1,0.1,0.1,3.0,0.0,40.0,51.0,78.4,8.0,37.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0,178
9,Mateo Kovačić,17.0,hr CRO,CM,25-230,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,37.0,81.1,2.0,23.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0,178
10,Michy Batshuayi,23.0,be BEL,FW,26-081,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,1.0,8.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,4.0,0,178
11,N'Golo Kanté,7.0,fr FRA,CM,28-268,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.0,1.0,3.0,0.0,0.0,0.0,0.1,2.0,1.0,47.0,54.0,87.0,6.0,40.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,4.0,3.0,0,178
12,Reece James,24.0,eng ENG,WB,20-014,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,15.0,18.0,83.3,0.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0,178
13,Tammy Abraham,9.0,eng ENG,FW,22-081,79,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,10.0,20.0,50.0,2.0,12.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0,178
14,Willian,10.0,br BRA,AM,31-135,90,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,72.0,1.0,1.0,0.0,0.8,0.0,0.2,9.0,1.0,53.0,62.0,85.5,10.0,49.0,5.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,17.0,55.0,0,178
0,14 Players,,,,,990,2.0,1.0,0.0,0.0,11.0,5.0,4.0,0.0,655.0,19.0,12.0,11.0,0.8,0.8,0.6,16.0,3.0,416.0,539.0,77.2,35.0,443.0,18.0,23.0,11.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,179
1,Christian Eriksen,23.0,dk DEN,"LW,CM",27-315,23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,15.0,19.0,78.9,1.0,14.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,1,179
2,Davinson Sánchez,6.0,co COL,CB,23-197,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,82.0,1.0,43.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1,179
3,Dele Alli,20.0,eng ENG,AM,23-259,90,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,62.0,0.0,1.0,1.0,0.2,0.2,0.1,3.0,0.0,33.0,52.0,63.5,6.0,42.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,179
4,Eric Dier,15.0,eng ENG,DM,25-345,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,100.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,11.0,1,179
5,Giovani Lo Celso,18.0,ar ARG,"AM,RW",23-261,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,75.0,3.0,18.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1,179
6,Harry Kane,10.0,eng ENG,FW,26-151,90,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,38.0,2.0,0.0,0.0,0.3,0.3,0.1,2.0,1.0,13.0,22.0,59.1,3.0,27.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1,179
7,Harry Winks,8.0,eng ENG,CM,23-327,67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,73.0,84.9,7.0,63.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1,179
8,Jan Vertonghen,5.0,be BEL,"CB,LB",32-246,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,4.0,0.0,1.0,0.0,0.0,0.2,1.0,0.0,61.0,73.0,83.6,3.0,57.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,179
9,Lucas Moura,27.0,br BRA,"AM,WB",27-135,75,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,51.0,4.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,21.0,33.0,63.6,2.0,36.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1,179
