index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att_y,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att_y,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Clr,Recov,xA,xGC,home,game_id
6,Gabriel Jesus,33.0,br BRA,FW,20-335,6,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,1,5,0.1,0.30000000000000004,1,288
7,Kevin De Bruyne,17.0,be BEL,RM,26-249,90,0,0,0,0,1,0,0,0,89,1,0,1,0.0,0.0,0.2,5,0,67,82,81.7,10,53,5,4,4,,,,,,,,,,,,,,,,,,,,,0,7,0.1,0.30000000000000004,1,288
8,Kyle Walker,2.0,eng ENG,RB,27-280,90,0,0,0,0,0,0,0,0,120,0,1,0,0.0,0.0,0.0,1,0,103,117,88.0,13,65,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,0.0,0.30000000000000004,1,288
9,Leroy Sané,19.0,de GER,LW,22-052,90,0,0,0,0,5,0,0,0,58,1,2,1,0.3,0.3,0.1,5,0,38,46,82.6,1,50,7,7,7,,,,,,,,,,,,,,,,,,,,,0,2,0.0,0.30000000000000004,1,288
10,Nicolás Otamendi,30.0,ar ARG,CB,30-020,90,0,0,0,0,0,0,0,0,133,2,0,0,0.0,0.0,0.0,0,0,119,125,95.2,8,98,1,0,0,,,,,,,,,,,,,,,,,,,,,4,12,0.0,0.30000000000000004,1,288
11,Oleksandr Zinchenko,35.0,ua UKR,LB,21-079,86,0,0,0,0,0,0,1,0,162,1,1,0,0.0,0.0,0.0,0,0,152,159,95.6,11,110,1,1,1,,,,,,,,,,,,,,,,,,,,,3,6,0.0,0.30000000000000004,1,288
12,Phil Foden,47.0,eng ENG,LM,17-280,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,8,0.0,0.30000000000000004,1,288
13,Sergio Agüero,10.0,ar ARG,FW,29-275,84,0,0,0,0,1,0,0,0,27,0,0,1,0.1,0.1,0.2,7,1,20,21,95.2,3,21,4,3,3,,,,,,,,,,,,,,,,,,,,,0,5,0.0,0.30000000000000004,1,288
14,İlkay Gündoğan,8.0,de GER,CM,27-131,90,0,0,0,0,0,0,1,0,178,2,2,0,0.0,0.0,0.0,2,0,167,174,96.0,15,131,1,1,1,,,,,,,,,,,,,,,,,,,,,12,61,0.8,0.30000000000000004,1,288
0,14 Players,,,,,990,0,0,0,0,3,0,1,0,498,11,11,16,0.1,0.1,0.1,4,0,322,425,75.8,16,268,13,12,8,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.7999999999999998,0,288
1,Andreas Christensen,27.0,dk DEN,CB,21-328,90,0,0,0,0,0,0,0,0,39,1,2,1,0.0,0.0,0.0,0,0,27,32,84.4,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.7999999999999998,0,288
2,Antonio Rüdiger,2.0,de GER,CB,25-001,90,0,0,0,0,0,0,1,0,57,0,0,4,0.0,0.0,0.0,0,0,37,50,74.0,0,32,1,0,0,,,,,,,,,,,,,,,,,,,,,0,7,0.0,1.7999999999999998,0,288
3,Cesc Fàbregas,4.0,es ESP,CM,30-304,90,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.1,2,0,38,51,74.5,5,26,1,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.7999999999999998,0,288
4,César Azpilicueta,28.0,es ESP,"CB,RB",28-188,90,0,0,0,0,0,0,0,0,71,3,1,4,0.0,0.0,0.0,0,0,54,61,88.5,1,37,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,0.0,1.7999999999999998,0,288
5,Danny Drinkwater,6.0,eng ENG,CM,27-364,90,0,0,0,0,0,0,0,0,47,1,1,1,0.0,0.0,0.1,0,0,37,41,90.2,3,28,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.7999999999999998,0,288
6,Eden Hazard,10.0,be BEL,"FW,AM",27-056,89,0,0,0,0,0,0,0,0,27,0,0,1,0.0,0.0,0.0,0,0,18,22,81.8,1,17,1,2,1,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.7999999999999998,0,288
7,Emerson Palmieri,33.0,it ITA,"AM,LM",23-213,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,2,0.0,1.7999999999999998,0,288
8,Marcos Alonso,3.0,es ESP,"WB,LB",27-066,90,0,0,0,0,1,0,0,0,49,1,3,1,0.1,0.1,0.0,1,0,28,37,75.7,1,23,1,1,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,1.7999999999999998,0,288
9,Olivier Giroud,18.0,fr FRA,"FW,AM",31-155,13,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,3,5,0.0,1.7999999999999998,0,288
10,Pedro,11.0,es ESP,AM,30-219,81,0,0,0,0,0,0,0,0,38,1,2,2,0.0,0.0,0.0,1,0,20,33,60.6,1,22,6,2,2,,,,,,,,,,,,,,,,,,,,,3,10,0.0,1.7999999999999998,0,288
11,Thibaut Courtois,13.0,be BEL,GK,25-297,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,35,50,70.0,0,24,0,0,0,2.0,1.0,1.0,50.0,0.7,6.0,19.0,31.6,39.0,5.0,38.5,32.7,11.0,36.4,37.2,12.0,0.0,0.0,0.0,9.0,4,5,0.0,1.7999999999999998,0,288
12,Victor Moses,15.0,ng NGA,"WB,RM",27-082,90,0,0,0,0,1,0,0,0,39,0,0,0,0.1,0.1,0.0,0,0,23,35,65.7,3,22,1,0,0,,,,,,,,,,,,,,,,,,,,,3,6,0.0,1.7999999999999998,0,288
13,Willian,22.0,br BRA,AM,29-207,77,0,0,0,0,0,0,0,0,18,3,1,1,0.0,0.0,0.0,0,0,4,10,40.0,1,12,2,4,3,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.7999999999999998,0,288
14,Álvaro Morata,9.0,es ESP,FW,25-132,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,16,52,0.1,1.7999999999999998,0,288
0,12 Players,,,,,990,2,2,0,0,10,4,1,0,456,19,18,16,0.6,0.6,0.5,19,4,200,315,63.5,22,233,17,17,15,,,,,,,,,,,,,,,,,,,,,5,4,0.1,2.3,1,289
1,Aaron Wan-Bissaka,29.0,eng ENG,RB,20-099,90,0,0,0,0,0,0,0,0,47,2,4,4,0.0,0.0,0.1,1,0,21,30,70.0,3,18,2,0,0,,,,,,,,,,,,,,,,,,,,,3,3,0.1,2.3,1,289
2,Alexander Sørloth,9.0,no NOR,"FW,LM",22-090,90,0,0,0,0,2,1,0,0,43,0,0,0,0.1,0.1,0.1,4,0,16,32,50.0,1,29,4,4,4,,,,,,,,,,,,,,,,,,,,,0,10,0.0,2.3,1,289
3,Andros Townsend,10.0,eng ENG,RM,26-232,90,1,0,0,0,3,1,1,0,55,5,3,2,0.2,0.2,0.1,5,0,21,31,67.7,3,28,6,6,5,,,,,,,,,,,,,,,,,,,,,0,1,0.0,2.3,1,289
4,Christian Benteke,17.0,be BEL,FW,27-092,90,0,1,0,0,3,1,0,0,46,3,0,1,0.2,0.2,0.1,2,2,16,22,72.7,0,19,1,1,0,,,,,,,,,,,,,,,,,,,,,4,13,0.0,2.3,1,289
5,James McArthur,18.0,sct SCO,CM,30-149,90,0,0,0,0,0,0,0,0,47,1,2,1,0.0,0.0,0.0,0,0,27,34,79.4,3,29,0,3,3,,,,,,,,,,,,,,,,,,,,,1,7,0.0,2.3,1,289
6,James Tomkins,5.0,eng ENG,CB,28-341,90,0,0,0,0,1,0,0,0,32,0,4,0,0.1,0.1,0.0,0,0,9,16,56.3,1,10,0,0,0,,,,,,,,,,,,,,,,,,,,,2,7,0.3,2.3,1,289
7,Jaïro Riedewald,44.0,nl NED,CM,21-177,11,0,0,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,5,0,0,0,,,,,,,,,,,,,,,,,,,,,3,7,0.1,2.3,1,289
8,Jeffrey Schlupp,15.0,gh GHA,LM,25-072,79,0,1,0,0,0,0,0,0,33,2,1,3,0.0,0.0,0.1,3,1,16,23,69.6,2,24,3,2,2,,,,,,,,,,,,,,,,,,,,,12,5,0.0,2.3,1,289
9,Luka Milivojević,4.0,rs SRB,"CM,DM",26-332,90,0,0,0,0,0,0,0,0,49,2,1,1,0.0,0.0,0.0,2,1,34,45,75.6,4,25,0,1,1,,,,,,,,,,,,,,,,,,,,,4,3,0.0,2.3,1,289
10,Martin Kelly,34.0,eng ENG,CB,27-312,90,0,0,0,0,0,0,0,0,23,1,1,2,0.0,0.0,0.0,1,0,6,16,37.5,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,7,5,0.0,2.3,1,289
11,Patrick van Aanholt,3.0,nl NED,LB,27-188,90,1,0,0,0,1,1,0,0,44,1,2,2,0.1,0.1,0.1,1,0,23,35,65.7,3,26,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.3,1,289
12,Wayne Hennessey,13.0,wls WAL,GK,31-040,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,7,24,29.2,0,9,0,0,0,7.0,3.0,4.0,57.1,1.1,7.0,23.0,30.4,14.0,0.0,100.0,63.4,9.0,100.0,74.4,16.0,1.0,6.3,0.0,9.0,41,65,0.7,2.3,1,289
0,14 Players,,,,,990,3,1,0,0,17,7,3,0,810,9,5,7,1.2,1.2,0.9,31,4,583,708,82.3,58,473,33,20,16,,,,,,,,,,,,,,,,,,,,,0,1,0.4,1.3,0,289
1,Alexis Sánchez,7.0,cl CHI,"AM,LW",29-076,90,0,0,0,0,2,1,0,0,82,1,0,1,0.1,0.1,0.1,3,1,52,76,68.4,13,60,4,5,5,,,,,,,,,,,,,,,,,,,,,0,5,0.8,1.3,0,289
2,Antonio Valencia,25.0,ec ECU,RB,32-213,66,0,1,0,0,1,0,0,0,74,2,1,2,0.0,0.0,0.1,4,1,55,68,80.9,4,39,3,1,1,,,,,,,,,,,,,,,,,,,,,1,5,0.2,1.3,0,289
3,Ashley Young,18.0,eng ENG,LB,32-239,66,0,0,0,0,0,0,1,0,52,0,1,0,0.0,0.0,0.0,2,0,35,48,72.9,0,25,4,2,1,,,,,,,,,,,,,,,,,,,,,2,7,0.1,1.3,0,289
4,Chris Smalling,12.0,eng ENG,CB,28-103,90,1,0,0,0,1,1,0,0,96,3,0,1,0.1,0.1,0.0,0,0,68,75,90.7,6,55,0,0,0,,,,,,,,,,,,,,,,,,,,,3,16,0.0,1.3,0,289
5,David de Gea,1.0,es ESP,GK,27-118,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,18,23,78.3,0,9,0,0,0,4.0,2.0,2.0,50.0,1.1,2.0,7.0,28.6,16.0,6.0,25.0,30.0,7.0,42.9,39.4,16.0,0.0,0.0,0.0,2.0,1,3,0.0,1.3,0,289
6,Jesse Lingard,14.0,eng ENG,"RW,RB",25-080,90,0,0,0,0,2,0,0,0,70,0,1,0,0.4,0.4,0.1,4,0,53,64,82.8,4,45,4,1,1,,,,,,,,,,,,,,,,,,,,,0,1,0.1,1.3,0,289
7,Juan Mata,8.0,es ESP,RW,29-311,24,0,0,0,0,1,1,0,0,24,0,0,0,0.1,0.1,0.1,4,0,17,22,77.3,2,13,0,0,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,1.3,0,289
8,Luke Shaw,23.0,eng ENG,LB,22-236,24,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,15,17,88.2,1,4,2,1,0,,,,,,,,,,,,,,,,,,,,,0,2,0.2,1.3,0,289
9,Marcus Rashford,19.0,eng ENG,LW,20-125,45,0,0,0,0,2,0,0,0,23,0,1,0,0.1,0.1,0.1,3,0,10,17,58.8,2,14,4,6,4,,,,,,,,,,,,,,,,,,,,,5,8,0.0,1.3,0,289
10,Nemanja Matić,31.0,rs SRB,"DM,CM",29-216,90,1,0,0,0,3,1,1,0,86,0,0,2,0.1,0.1,0.0,2,0,64,74,86.5,4,47,1,2,2,,,,,,,,,,,,,,,,,,,,,14,5,0.0,1.3,0,289
11,Paul Pogba,6.0,fr FRA,"DM,LM",24-355,90,0,0,0,0,4,2,0,0,116,0,0,1,0.1,0.1,0.0,5,2,88,102,86.3,14,88,9,2,2,,,,,,,,,,,,,,,,,,,,,2,8,0.2,1.3,0,289
12,Romelu Lukaku,9.0,be BEL,FW,24-296,90,1,0,0,0,1,1,0,0,33,0,0,0,0.1,0.1,0.4,3,0,19,27,70.4,2,12,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.3,0,289
13,Scott McTominay,39.0,sct SCO,RM,21-087,45,0,0,0,0,0,0,1,0,30,1,1,0,0.0,0.0,0.0,0,0,21,23,91.3,2,16,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0.0,1.3,0,289
14,Victor Lindelöf,2.0,se SWE,CB,23-231,90,0,0,0,0,0,0,0,0,78,1,0,0,0.0,0.0,0.0,0,0,68,72,94.4,4,46,1,0,0,,,,,,,,,,,,,,,,,,,,,30,63,2.1,1.3,0,289
0,14 Players,,,,,990,2,1,0,0,5,2,2,0,445,22,25,8,0.8,0.8,0.7,9,3,212,314,67.5,26,194,15,10,7,,,,,,,,,,,,,,,,,,,,,2,0,0.1,1.4,1,290
1,Alexis Sánchez,7.0,cl CHI,"AM,LM",29-081,89,0,0,0,0,0,0,0,0,39,2,2,0,0.0,0.0,0.5,3,0,18,32,56.3,5,20,4,3,3,,,,,,,,,,,,,,,,,,,,,3,3,0.0,1.4,1,290
2,Antonio Valencia,25.0,ec ECU,RB,32-218,90,0,0,0,0,0,0,1,0,49,0,2,0,0.0,0.0,0.0,1,0,22,40,55.0,3,24,1,0,0,,,,,,,,,,,,,,,,,,,,,3,0,0.0,1.4,1,290
3,Ashley Young,18.0,eng ENG,LB,32-244,90,0,0,0,0,0,0,0,0,56,5,4,0,0.0,0.0,0.1,2,0,29,41,70.7,3,23,2,0,0,,,,,,,,,,,,,,,,,,,,,1,6,0.0,1.4,1,290
4,Chris Smalling,12.0,eng ENG,CB,28-108,90,0,0,0,0,0,0,0,0,40,2,2,4,0.0,0.0,0.0,0,0,16,19,84.2,3,7,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.4,1,290
5,David de Gea,1.0,es ESP,GK,27-123,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,1,1,11,32,34.4,0,14,0,0,0,2.0,1.0,2.0,50.0,0.1,8.0,28.0,28.6,22.0,4.0,81.8,51.0,10.0,100.0,63.3,21.0,0.0,0.0,0.0,4.7,0,8,0.2,1.4,1,290
6,Eric Bailly,3.0,ci CIV,CB,23-332,90,0,0,0,0,0,0,0,0,36,2,6,1,0.0,0.0,0.0,0,0,16,19,84.2,1,5,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.4,1,290
7,Jesse Lingard,14.0,eng ENG,RM,25-085,2,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,4,5,0.0,1.4,1,290
8,Juan Mata,8.0,es ESP,"RW,RM",29-316,88,0,0,0,0,2,0,0,0,29,1,2,0,0.5,0.5,0.0,0,0,18,19,94.7,1,12,0,1,0,,,,,,,,,,,,,,,,,,,,,2,9,0.0,1.4,1,290
9,Marcus Rashford,19.0,eng ENG,LW,20-130,69,2,0,0,0,2,2,1,0,35,1,2,0,0.1,0.1,0.0,0,0,14,23,60.9,0,24,4,1,1,,,,,,,,,,,,,,,,,,,,,6,9,0.2,1.4,1,290
10,Marouane Fellaini,27.0,be BEL,CM,30-108,21,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,4,5,80.0,0,8,0,1,0,,,,,,,,,,,,,,,,,,,,,12,2,0.0,1.4,1,290
11,Matteo Darmian,36.0,it ITA,LM,28-098,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,4,0.0,1.4,1,290
12,Nemanja Matić,31.0,rs SRB,DM,29-221,90,0,0,0,0,0,0,0,0,54,6,0,3,0.0,0.0,0.0,0,0,28,38,73.7,4,26,1,1,1,,,,,,,,,,,,,,,,,,,,,4,5,0.0,1.4,1,290
13,Romelu Lukaku,9.0,be BEL,FW,24-301,90,0,1,0,0,1,0,0,0,22,0,0,0,0.1,0.1,0.1,2,2,10,16,62.5,4,9,2,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.4,1,290
14,Scott McTominay,39.0,sct SCO,"DM,CM",21-092,90,0,0,0,0,0,0,0,0,36,2,4,0,0.0,0.0,0.0,0,0,24,28,85.7,2,20,1,0,0,,,,,,,,,,,,,,,,,,,,,45,52,0.5,1.4,1,290
0,14 Players,,,,,990,0,0,0,0,14,2,1,0,720,13,7,10,0.7,0.7,0.7,24,0,508,639,79.5,74,425,30,23,16,,,,,,,,,,,,,,,,,,,,,0,8,0.2,1.5,0,290
1,Adam Lallana,20.0,eng ENG,RM,29-304,29,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,15,20,75.0,3,15,1,1,0,,,,,,,,,,,,,,,,,,,,,1,4,0.3,1.5,0,290
2,Alex Oxlade-Chamberlain,21.0,eng ENG,RM,24-207,61,0,0,0,0,3,0,1,0,58,0,0,1,0.1,0.1,0.0,2,0,43,53,81.1,5,38,5,3,2,,,,,,,,,,,,,,,,,,,,,0,5,0.1,1.5,0,290
3,Andrew Robertson,26.0,sct SCO,LB,23-364,83,0,0,0,0,0,0,0,0,46,1,0,1,0.0,0.0,0.1,4,0,37,43,86.0,7,30,2,0,0,,,,,,,,,,,,,,,,,,,,,0,6,0.3,1.5,0,290
4,Dejan Lovren,6.0,hr CRO,CB,28-248,90,0,0,0,0,2,0,0,0,74,1,3,2,0.1,0.1,0.0,1,0,48,60,80.0,3,35,0,1,0,,,,,,,,,,,,,,,,,,,,,1,8,0.1,1.5,0,290
5,Dominic Solanke,29.0,eng ENG,LB,20-177,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,4,4,100.0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,0.1,1.5,0,290
6,Emre Can,23.0,de GER,CM,24-057,90,0,0,0,0,0,0,0,0,88,3,0,0,0.0,0.0,0.0,1,0,72,82,87.8,14,61,4,2,2,,,,,,,,,,,,,,,,,,,,,0,1,0.0,1.5,0,290
7,Georginio Wijnaldum,5.0,nl NED,RB,27-119,11,0,0,0,0,1,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,1,9,1,2,2,,,,,,,,,,,,,,,,,,,,,1,2,0.1,1.5,0,290
8,James Milner,7.0,eng ENG,LM,32-065,90,0,0,0,0,1,0,0,0,100,3,0,0,0.0,0.0,0.3,4,0,73,94,77.7,18,59,4,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.5,0,290
9,Loris Karius,1.0,de GER,GK,24-261,90,0,0,0,0,0,0,0,0,26,0,1,0,0.0,0.0,0.0,0,0,21,26,80.8,0,10,0,0,0,2.0,2.0,0.0,0.0,0.4,1.0,6.0,16.7,21.0,4.0,23.8,28.9,5.0,20.0,31.2,5.0,0.0,0.0,5.0,32.5,4,4,0.0,1.5,0,290
10,Mohamed Salah,11.0,eg EGY,RW,25-268,90,0,0,0,0,1,0,0,0,35,0,0,2,0.1,0.1,0.1,3,0,17,25,68.0,1,21,1,1,0,,,,,,,,,,,,,,,,,,,,,3,3,0.0,1.5,0,290
11,Roberto Firmino,9.0,br BRA,FW,26-159,90,0,0,0,0,3,2,0,0,69,3,1,3,0.1,0.1,0.0,3,0,37,57,64.9,4,43,4,5,4,,,,,,,,,,,,,,,,,,,,,2,9,0.0,1.5,0,290
12,Sadio Mané,19.0,sn SEN,LW,25-334,90,0,0,0,0,1,0,0,0,64,0,1,0,0.0,0.0,0.1,4,0,42,55,76.4,11,47,7,6,5,,,,,,,,,,,,,,,,,,,,,0,2,0.0,1.5,0,290
13,Trent Alexander-Arnold,66.0,eng ENG,RB,19-154,79,0,0,0,0,0,0,0,0,66,0,0,0,0.0,0.0,0.0,0,0,50,63,79.4,3,26,0,1,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.5,0,290
14,Virgil van Dijk,4.0,nl NED,CB,26-245,90,0,0,0,0,2,0,0,0,60,2,1,1,0.3,0.3,0.0,0,0,43,51,84.3,4,29,1,0,0,,,,,,,,,,,,,,,,,,,,,12,58,1.2,1.5,0,290
0,12 Players,,,,,990,0,0,0,0,13,4,2,0,541,14,12,13,0.8,0.8,0.7,26,0,333,443,75.2,54,267,23,21,17,,,,,,,,,,,,,,,,,,,,,1,1,0.1,2.6,1,291
1,Aaron Cresswell,3.0,eng ENG,CB,28-085,90,0,0,0,0,2,0,1,0,88,1,1,2,0.1,0.1,0.1,4,0,54,75,72.0,10,41,2,2,1,,,,,,,,,,,,,,,,,,,,,0,5,0.1,2.6,1,291
2,Angelo Ogbonna,21.0,it ITA,CB,29-291,90,0,0,0,0,0,0,0,0,41,2,3,1,0.0,0.0,0.3,1,0,19,28,67.9,1,14,0,1,0,,,,,,,,,,,,,,,,,,,,,0,5,0.2,2.6,1,291
3,Cheikhou Kouyaté,8.0,sn SEN,CM,28-079,90,0,0,0,0,0,0,0,0,38,2,0,2,0.0,0.0,0.0,0,0,26,29,89.7,1,19,0,1,1,,,,,,,,,,,,,,,,,,,,,0,0,0.2,2.6,1,291
4,James Collins,19.0,wls WAL,CB,34-199,90,0,0,0,0,0,0,0,0,38,3,1,0,0.0,0.0,0.0,1,0,21,29,72.4,4,13,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,0.2,2.6,1,291
5,Javier Hernández,17.0,mx MEX,AM,29-282,20,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.1,1,0,10,10,100.0,2,6,0,1,1,,,,,,,,,,,,,,,,,,,,,2,3,0.0,2.6,1,291
6,Joe Hart,25.0,eng ENG,GK,30-325,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,12,19,63.2,0,9,0,0,0,4.0,3.0,1.0,25.0,2.2,8.0,15.0,53.3,15.0,2.0,73.3,50.5,4.0,100.0,63.5,9.0,2.0,22.2,0.0,6.0,1,6,0.2,2.6,1,291
7,João Mário,18.0,pt POR,AM,25-050,70,0,0,0,0,2,0,0,0,37,0,0,0,0.1,0.1,0.1,3,0,28,32,87.5,5,18,1,1,0,,,,,,,,,,,,,,,,,,,,,1,2,0.0,2.6,1,291
8,Manuel Lanzini,10.0,ar ARG,AM,25-023,90,0,0,0,0,4,1,1,0,74,1,0,0,0.4,0.4,0.1,6,0,49,62,79.0,12,50,7,4,3,,,,,,,,,,,,,,,,,,,,,3,8,0.0,2.6,1,291
9,Mark Noble,16.0,eng ENG,CM,30-306,90,0,0,0,0,0,0,0,0,48,1,3,4,0.0,0.0,0.0,3,0,36,41,87.8,9,25,0,0,0,,,,,,,,,,,,,,,,,,,,,3,1,0.1,2.6,1,291
10,Marko Arnautović,7.0,at AUT,FW,28-325,90,0,0,0,0,2,2,0,0,33,1,0,2,0.2,0.2,0.0,1,0,16,26,61.5,1,16,1,1,1,,,,,,,,,,,,,,,,,,,,,5,3,0.0,2.6,1,291
11,Michail Antonio,30.0,jm JAM,WB,27-347,90,0,0,0,0,2,1,0,0,66,0,2,0,0.1,0.1,0.1,5,0,37,56,66.1,6,41,12,10,10,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2.6,1,291
12,Pablo Zabaleta,5.0,ar ARG,WB,33-053,90,0,0,0,0,1,0,0,0,48,3,2,2,0.0,0.0,0.0,0,0,25,36,69.4,3,15,0,0,0,,,,,,,,,,,,,,,,,,,,,16,46,1.1,2.6,1,291
0,13 Players,,,,,990,3,2,0,0,7,4,2,0,526,11,7,13,1.4,1.4,0.7,13,5,315,417,75.5,36,211,11,6,2,,,,,,,,,,,,,,,,,,,,,1,6,0.1,1.7000000000000002,0,291
1,Aaron Lennon,25.0,eng ENG,RM,30-328,90,0,1,0,0,0,0,1,0,42,4,1,4,0.0,0.0,0.5,2,1,16,25,64.0,1,12,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,1.7000000000000002,0,291
2,Ashley Barnes,10.0,eng ENG,FW,28-131,88,1,0,0,0,2,1,0,0,33,0,0,0,0.1,0.1,0.0,3,1,16,22,72.7,2,22,0,1,0,,,,,,,,,,,,,,,,,,,,,0,3,0.0,1.7000000000000002,0,291
3,Ashley Westwood,18.0,eng ENG,CM,27-343,90,0,0,0,0,1,0,1,0,69,0,2,2,0.0,0.0,0.0,1,0,51,60,85.0,5,25,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0.1,1.7000000000000002,0,291
4,Ben Mee,6.0,eng ENG,CB,28-170,90,0,0,0,0,1,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,30,36,83.3,1,16,0,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.1,1.7000000000000002,0,291
5,Chris Wood,11.0,nz NZL,FW,26-093,30,2,1,0,0,2,2,0,0,13,0,0,2,1.1,1.1,0.1,2,1,5,8,62.5,1,8,0,0,0,,,,,,,,,,,,,,,,,,,,,3,5,0.0,1.7000000000000002,0,291
6,Jack Cork,4.0,eng ENG,CM,28-258,90,0,0,0,0,0,0,0,0,48,2,1,0,0.0,0.0,0.0,1,0,31,38,81.6,2,25,0,0,0,,,,,,,,,,,,,,,,,,,,,3,7,0.0,1.7000000000000002,0,291
7,James Tarkowski,5.0,eng ENG,CB,25-111,90,0,0,0,0,0,0,0,0,43,0,1,2,0.0,0.0,0.0,0,0,27,31,87.1,4,12,0,1,1,,,,,,,,,,,,,,,,,,,,,6,1,0.5,1.7000000000000002,0,291
8,Jeff Hendrick,13.0,ie IRL,FW,26-038,60,0,0,0,0,0,0,0,0,25,1,0,0,0.0,0.0,0.0,0,0,17,22,77.3,4,13,1,0,0,,,,,,,,,,,,,,,,,,,,,2,4,0.0,1.7000000000000002,0,291
9,Jóhann Berg Guðmundsson,17.0,is ISL,LM,27-134,90,0,0,0,0,1,1,0,0,41,2,1,0,0.0,0.0,0.0,2,1,24,32,75.0,6,23,5,2,0,,,,,,,,,,,,,,,,,,,,,10,0,0.0,1.7000000000000002,0,291
10,Matthew Lowton,2.0,eng ENG,RB,28-274,90,0,0,0,0,0,0,0,0,65,1,0,3,0.0,0.0,0.0,2,1,42,53,79.2,8,19,1,0,0,,,,,,,,,,,,,,,,,,,,,8,4,0.0,1.7000000000000002,0,291
