index,Player,#_x,Nation,Pos_x,Age,Min,Gls,Ast,PK,PKatt,Sh_x,SoT,CrdY_x,CrdR_x,Touches,Tkl_x,Int_x,Blocks_x,xG,npxG,xAG,SCA,GCA,Cmp_x,Att_x,Cmp%_x,PrgP,Carries,PrgC,Att_x,Succ,#_y,Pos_y,Tkl_y,TklW_x,Def 3rd,Mid 3rd,Att 3rd,Tkl_y,Att_y,Tkl%,Lost_x,Blocks_y,Sh_y,Pass,Int_y,Tkl+Int,Clr,Err,#,Pos,CrdY_y,CrdR_y,2CrdY,Fls,Fld,Off,Crs,Int,TklW_y,PKwon,PKcon,OG,Recov,Won,Lost_y,Won%,SoTA,GA,Saves,Save%,PSxG,Cmp_y,Att,Cmp%_y,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,home,game_id
6,Manuel Akanji,25.0,ch SUI,"CM,FW",29-277,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,25.0,"CM,FW",0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25.0,"CM,FW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,330
7,Mateo Kovačić,8.0,hr CRO,DM,30-351,90,0,0,0,0,2,2,0,0,70,2,1,1,0.0,0.0,0.0,1,0,55,62,88.7,6,55,2,0,0,8.0,DM,2,1,0,2,0,0,1,0.0,1,1,0,1,1,3,0,0,8.0,DM,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,1,330
8,Matheus Nunes,27.0,pt POR,RB,26-238,90,1,0,0,0,1,1,1,0,60,2,0,2,0.4,0.4,0.0,3,0,42,51,82.4,3,27,3,2,2,27.0,RB,2,1,1,1,0,1,2,50.0,1,2,0,2,0,2,1,0,27.0,RB,1,0,0,1,0,1,3,0,1,0,0,0,0,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,330
9,Nico O’Reilly,75.0,eng ENG,LB,20-032,90,0,0,0,0,1,0,0,0,58,1,0,0,0.0,0.0,0.2,3,0,42,50,84.0,1,32,4,1,0,75.0,LB,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,75.0,LB,0,0,0,1,1,0,4,0,1,0,0,0,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,330
10,Omar Marmoush,7.0,eg EGY,"LM,RM",26-074,90,0,0,0,0,3,0,0,0,28,0,0,5,0.3,0.3,0.1,1,0,10,14,71.4,3,20,1,6,3,7.0,"LM,RM",0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,7.0,"LM,RM",0,0,0,3,0,1,1,0,0,0,0,0,3,2,1,66.7,,,,,,,,,,,,,,,,,,,,,1,330
11,Rúben Dias,3.0,pt POR,CB,27-343,90,0,0,0,0,2,1,0,0,79,1,0,0,0.1,0.1,0.0,3,1,67,72,93.1,5,62,1,0,0,3.0,CB,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,3.0,CB,0,0,0,1,1,0,1,0,1,0,1,0,3,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,330
12,Stefan Ortega,18.0,de GER,GK,32-167,90,0,0,0,0,0,0,0,0,32,0,0,0,0.0,0.0,0.0,0,0,24,30,80.0,0,21,0,0,0,18.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,3.0,1.0,2.0,100.0,1.2,0.0,5.0,0.0,29.0,7.0,17.2,23.8,1.0,0.0,19.0,8.0,1.0,12.5,0.0,12.0,1,330
0,16 Players,,,,,990,1,0,1,1,6,2,3,0,429,15,4,4,1.8,1.0,0.9,12,1,272,342,79.5,23,185,13,11,6,,,15,11,8,5,2,7,14,50.0,7,4,2,2,4,19,24,0,,,3,0,0,10,9,2,10,4,11,1,0,0,24,10,8,55.6,,,,,,,,,,,,,,,,,,,,,0,330
1,Amadou Onana,24.0,be BEL,DM,23-249,75,0,0,0,0,1,0,0,0,28,1,1,1,0.2,0.2,0.0,2,0,14,18,77.8,0,7,0,1,1,24.0,DM,1,0,1,0,0,0,0,,0,1,0,1,1,2,6,0,24.0,DM,0,0,0,1,0,0,0,1,0,0,0,0,2,3,1,75.0,,,,,,,,,,,,,,,,,,,,,0,330
2,Axel Disasi,3.0,fr FRA,RB,27-042,30,0,0,0,0,0,0,0,0,10,2,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,3,0,0,0,3.0,RB,2,1,2,0,0,2,4,50.0,2,0,0,0,0,2,0,0,3.0,RB,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,330
3,Boubacar Kamara,44.0,fr FRA,DM,25-150,90,0,0,0,0,0,0,0,0,35,0,1,1,0.0,0.0,0.0,1,0,27,31,87.1,4,16,0,0,0,44.0,DM,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,0,0,44.0,DM,0,0,0,2,1,0,0,1,0,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,330
4,Donyell Malen,17.0,nl NED,RW,26-103,5,0,0,0,0,1,1,0,0,5,1,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,1,0,0,17.0,RW,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,17.0,RW,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,330
5,Emiliano Martínez,23.0,ar ARG,GK,32-232,90,0,0,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.0,0,0,33,50,66.0,0,35,0,0,0,23.0,GK,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,23.0,GK,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0,6.0,2.0,4.0,66.7,1.6,7.0,21.0,33.3,46.0,7.0,39.1,34.3,4.0,75.0,56.8,20.0,2.0,10.0,0.0,7.3,0,330
6,Ezri Konsa,4.0,eng ENG,CB,27-181,90,0,0,0,0,1,0,0,0,40,1,0,0,0.1,0.1,0.0,0,0,33,35,94.3,1,12,0,0,0,4.0,CB,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,4.0,CB,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,330
7,Jacob Ramsey,41.0,eng ENG,LW,23-329,60,0,0,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.0,1,1,14,15,93.3,2,11,2,4,2,41.0,LW,1,0,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0,41.0,LW,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,330
8,John McGinn,7.0,sct SCO,LW,30-186,30,0,0,0,0,0,0,0,0,11,1,1,0,0.0,0.0,0.0,0,0,4,6,66.7,1,4,0,0,0,7.0,LW,1,1,0,0,1,0,0,,0,0,0,0,1,2,2,0,7.0,LW,0,0,0,0,2,0,0,1,1,0,0,0,1,0,2,0.0,,,,,,,,,,,,,,,,,,,,,0,330
9,Lucas Digne,12.0,fr FRA,LB,31-276,90,0,0,0,0,0,0,1,0,51,2,0,0,0.0,0.0,0.2,4,0,31,43,72.1,3,17,2,1,0,12.0,LB,2,2,1,1,0,2,4,50.0,2,0,0,0,0,2,5,0,12.0,LB,1,0,0,2,1,0,2,0,2,0,0,0,3,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,330
10,Marco Asensio,21.0,es ESP,AM,29-091,15,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,2,0,1,1,21.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.0,AM,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,330
11,Marcus Rashford,9.0,eng ENG,FW,27-173,75,1,0,1,1,3,1,0,0,20,2,0,0,1.5,0.7,0.2,1,0,7,9,77.8,0,6,2,2,0,9.0,FW,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,0,0,9.0,FW,0,0,0,0,0,0,2,0,2,0,0,0,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,330
12,Matty Cash,2.0,pl POL,RB,27-258,60,0,0,0,0,0,0,0,0,33,0,1,0,0.0,0.0,0.0,0,0,21,28,75.0,0,13,1,0,0,2.0,RB,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,2.0,RB,0,0,0,0,1,0,2,1,0,0,0,0,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,0,330
13,Morgan Rogers,27.0,eng ENG,RW,22-270,85,0,0,0,0,0,0,1,0,25,2,0,1,0.0,0.0,0.4,1,0,10,12,83.3,2,11,0,0,0,27.0,RW,2,2,1,1,0,1,1,100.0,0,1,1,0,0,2,0,0,27.0,RW,1,0,0,3,1,0,2,0,2,0,0,0,2,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,330
14,Ollie Watkins,11.0,eng ENG,FW,29-113,15,0,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,1,0,0,11.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.0,FW,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,330
15,Pau Torres,14.0,es ESP,CB,28-096,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.1,0,0,42,47,89.4,2,31,2,1,1,14.0,CB,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,14.0,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,330
0,14 Players,,,,,990,2,2,0,0,12,4,1,0,834,7,8,11,1.2,1.2,0.6,21,4,678,745,91.0,46,544,16,11,4,,,7,5,2,4,1,3,10,30.0,7,11,5,6,8,15,19,3,,,1,0,0,4,6,1,14,8,5,0,0,0,33,1,9,10.0,,,,,,,,,,,,,,,,,,,,,1,331
1,Bukayo Saka,7.0,eng ENG,RW,23-230,31,0,0,0,0,1,1,0,0,17,0,0,1,0.1,0.1,0.0,2,0,13,14,92.9,0,14,1,0,0,7.0,RW,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,7.0,RW,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,331
2,David Raya,22.0,es ESP,GK,29-220,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,0,0,37,41,90.2,0,30,0,0,0,22.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,22.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,2.0,2.0,50.0,1.3,2.0,5.0,40.0,36.0,9.0,13.9,22.4,5.0,0.0,19.0,13.0,1.0,7.7,1.0,11.8,1,331
3,Declan Rice,41.0,eng ENG,LM,26-099,90,0,0,0,0,2,0,1,0,39,1,0,1,0.1,0.1,0.1,1,0,22,29,75.9,4,21,1,1,0,41.0,LM,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,2,0,41.0,LM,1,0,0,1,0,0,4,0,1,0,0,0,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,331
4,Ethan Nwaneri,53.0,eng ENG,RM,18-033,5,0,0,0,0,0,0,0,0,8,0,1,0,0.0,0.0,0.0,0,0,6,7,85.7,0,6,0,0,0,53.0,RM,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,53.0,RM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,331
5,Gabriel Martinelli,11.0,br BRA,LW,23-309,90,0,0,0,0,2,1,0,0,27,0,1,0,0.1,0.1,0.1,2,1,17,21,81.0,1,22,2,2,0,11.0,LW,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,11.0,LW,0,0,0,0,1,0,1,1,0,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,331
6,Jakub Kiwior,15.0,pl POL,CB,25-067,90,1,0,0,0,1,1,0,0,133,1,0,2,0.0,0.0,0.0,1,0,115,120,95.8,12,82,1,1,1,15.0,CB,1,1,0,1,0,1,1,100.0,0,2,2,0,0,1,6,0,15.0,CB,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,331
7,Jurriën Timber,12.0,nl NED,RB,23-310,90,0,1,0,0,0,0,0,0,86,1,1,0,0.0,0.0,0.1,2,1,76,82,92.7,5,53,4,0,0,12.0,RB,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,12.0,RB,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,331
8,Kieran Tierney,3.0,sct SCO,LB,27-322,5,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,16,19,84.2,2,10,0,0,0,3.0,LB,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,3.0,LB,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,331
9,Leandro Trossard,19.0,be BEL,FW,30-140,90,1,0,0,0,3,1,0,0,46,0,0,3,0.7,0.7,0.0,2,0,25,33,75.8,3,28,1,1,0,19.0,FW,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0,0,19.0,FW,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,1,331
10,Martin Ødegaard,8.0,no NOR,RM,26-127,85,0,1,0,0,2,0,0,0,61,0,1,0,0.1,0.1,0.1,3,1,44,57,77.2,5,45,1,1,1,8.0,RM,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,1,8.0,RM,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,1,331
11,Myles Lewis-Skelly,49.0,eng ENG,LB,18-209,85,0,0,0,0,0,0,0,0,64,0,0,0,0.0,0.0,0.1,2,0,53,56,94.6,2,36,3,2,0,49.0,LB,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,49.0,LB,0,0,0,1,2,0,1,0,0,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,331
12,Raheem Sterling,30.0,eng ENG,RW,30-136,59,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.1,2,0,10,12,83.3,0,9,1,1,0,30.0,RW,1,0,0,0,1,0,2,0.0,2,1,0,1,0,1,1,0,30.0,RW,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,331
13,Thomas Partey,5.0,gh GHA,CM,31-314,90,0,0,0,0,0,0,0,0,94,0,2,1,0.0,0.0,0.0,2,1,81,88,92.0,9,66,1,2,2,5.0,CM,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,1,0,5.0,CM,0,0,0,2,1,0,0,2,0,0,0,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,1,331
0,15 Players,,,,,990,2,1,0,0,15,4,1,0,464,16,9,9,1.8,1.8,1.6,26,3,297,367,80.9,23,278,10,10,7,,,16,10,6,8,2,5,9,55.6,4,9,3,6,9,25,25,0,,,1,0,0,6,4,1,20,9,10,0,0,0,34,9,1,90.0,,,,,,,,,,,,,,,,,,,,,0,331
1,Adam Wharton,20.0,eng ENG,CM,20-325,62,0,1,0,0,1,0,0,0,32,1,1,0,0.1,0.1,0.2,2,1,21,29,72.4,2,17,0,0,0,20.0,CM,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0,20.0,CM,0,0,0,0,0,0,3,1,0,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
2,Daichi Kamada,18.0,jp JPN,CM,28-261,90,0,0,0,0,1,0,0,0,45,3,0,2,0.1,0.1,0.2,5,0,32,38,84.2,2,31,0,0,0,18.0,CM,3,2,0,2,1,0,1,0.0,1,2,1,1,0,3,0,0,18.0,CM,0,0,0,1,0,0,4,0,2,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
3,Daniel Muñoz,12.0,co COL,WB,28-332,90,0,0,0,0,0,0,0,0,56,2,2,2,0.0,0.0,0.5,6,1,37,41,90.2,4,28,1,2,1,12.0,WB,2,2,1,0,1,1,1,100.0,0,2,0,2,2,4,6,0,12.0,WB,0,0,0,0,1,0,2,2,2,0,0,0,5,3,0,100.0,,,,,,,,,,,,,,,,,,,,,0,331
4,Dean Henderson,1.0,eng ENG,GK,28-042,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,19,26,73.1,0,16,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,2.0,2.0,50.0,1.8,6.0,13.0,46.2,18.0,2.0,50.0,42.2,8.0,50.0,41.9,12.0,2.0,16.7,0.0,6.3,0,331
5,Eberechi Eze,10.0,eng ENG,AM,26-298,62,1,0,0,0,3,1,0,0,25,0,0,1,0.3,0.3,0.5,3,0,16,19,84.2,0,17,0,2,2,10.0,AM,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,10.0,AM,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
6,Eddie Nketiah,9.0,eng ENG,FW,25-328,79,0,0,0,0,3,0,0,0,22,0,0,1,0.6,0.6,0.0,2,0,10,11,90.9,2,13,2,1,1,9.0,FW,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,9.0,FW,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,100.0,,,,,,,,,,,,,,,,,,,,,0,331
7,Ismaila Sarr,7.0,sn SEN,AM,27-057,28,0,0,0,0,3,0,0,0,13,0,0,0,0.4,0.4,0.1,1,0,7,10,70.0,0,11,4,1,1,7.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.0,AM,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
8,Jean-Philippe Mateta,14.0,fr FRA,FW,27-299,11,1,0,0,0,1,1,0,0,5,0,0,0,0.1,0.1,0.1,2,1,2,3,66.7,1,4,1,1,1,14.0,FW,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14.0,FW,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,331
9,Jefferson Lerma,8.0,co COL,CB,30-180,90,0,0,0,0,0,0,0,0,50,3,2,1,0.0,0.0,0.0,1,0,33,39,84.6,3,30,0,0,0,8.0,CB,3,2,1,2,0,2,2,100.0,0,1,0,1,2,5,7,0,8.0,CB,0,0,0,2,0,0,2,2,2,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
10,Justin Devenny,55.0,nir NIR,AM,21-194,79,0,0,0,0,1,1,1,0,20,2,0,0,0.1,0.1,0.0,1,0,9,14,64.3,3,15,1,0,0,55.0,AM,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,55.0,AM,1,0,0,1,0,0,0,0,1,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,0,331
11,Marc Guéhi,6.0,eng ENG,CB,24-284,90,0,0,0,0,2,1,0,0,66,1,1,0,0.2,0.2,0.0,1,0,45,55,81.8,2,40,0,0,0,6.0,CB,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,4,0,6.0,CB,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,100.0,,,,,,,,,,,,,,,,,,,,,0,331
12,Maxence Lacroix,5.0,fr FRA,CB,25-017,90,0,0,0,0,0,0,0,0,41,1,1,1,0.0,0.0,0.0,0,0,29,33,87.9,1,27,0,0,0,5.0,CB,1,1,1,0,0,0,0,,0,1,1,0,1,2,4,0,5.0,CB,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
13,Romain Esse,21.0,eng ENG,AM,19-345,11,0,0,0,0,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0,0,1,2,50.0,0,3,0,1,0,21.0,AM,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,21.0,AM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
14,Tyrick Mitchell,3.0,eng ENG,WB,25-234,90,0,0,0,0,0,0,0,0,48,3,1,1,0.0,0.0,0.1,2,0,29,39,74.4,3,21,1,2,1,3.0,WB,3,1,2,1,0,0,1,0.0,1,1,0,1,1,4,3,0,3.0,WB,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,0,331
0,15 Players,,,,,990,1,1,0,0,10,7,0,0,656,23,7,4,0.9,0.9,0.5,19,2,464,554,83.8,41,372,21,29,17,,,23,14,7,12,4,9,14,64.3,5,4,2,2,7,30,20,0,,,0,0,0,11,11,1,20,7,14,0,0,0,40,11,8,57.9,,,,,,,,,,,,,,,,,,,,,1,332
1,Cole Palmer,20.0,eng ENG,AM,22-355,89,0,0,0,0,0,0,0,0,44,1,0,0,0.0,0.0,0.1,3,0,32,38,84.2,3,32,2,3,3,20.0,AM,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,20.0,AM,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,1,332
2,Enzo Fernández,8.0,ar ARG,"DM,AM",24-099,90,0,1,0,0,1,0,0,0,58,2,0,0,0.1,0.1,0.3,2,1,37,49,75.5,3,41,1,3,0,8.0,"DM,AM",2,1,1,1,0,2,4,50.0,2,0,0,0,0,2,2,0,8.0,"DM,AM",0,0,0,0,3,0,3,0,1,0,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,1,332
3,Jadon Sancho,19.0,eng ENG,WB,25-032,13,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,1,1,1,19.0,WB,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19.0,WB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,332
4,Kiernan Dewsbury-Hall,22.0,eng ENG,AM,26-232,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,22.0,AM,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22.0,AM,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,1,332
5,Levi Colwill,6.0,eng ENG,CB,22-059,90,0,0,0,0,0,0,0,0,78,3,0,1,0.0,0.0,0.0,0,0,62,69,89.9,2,43,0,2,1,6.0,CB,3,3,2,1,0,0,0,,0,1,1,0,0,3,4,0,6.0,CB,0,0,0,3,0,0,0,0,3,0,0,0,5,2,2,50.0,,,,,,,,,,,,,,,,,,,,,1,332
6,Marc Cucurella,3.0,es ESP,"LB,CB",26-278,90,0,0,0,0,3,2,0,0,96,4,1,1,0.4,0.4,0.1,1,0,75,80,93.8,7,34,0,0,0,3.0,"LB,CB",4,2,0,4,0,0,0,,0,1,1,0,1,5,3,0,3.0,"LB,CB",0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,332
7,Moisés Caicedo,25.0,ec ECU,"RB,CM",23-175,90,0,0,0,0,1,0,0,0,77,3,4,0,0.0,0.0,0.0,4,0,56,67,83.6,6,41,1,3,3,25.0,"RB,CM",3,2,1,2,0,3,4,75.0,1,0,0,0,4,7,1,0,25.0,"RB,CM",0,0,0,1,0,0,0,4,2,0,0,0,5,1,0,100.0,,,,,,,,,,,,,,,,,,,,,1,332
8,Nicolas Jackson,15.0,sn SEN,FW,23-310,89,1,0,0,0,1,1,0,0,36,1,0,1,0.1,0.1,0.0,1,0,24,24,100.0,2,28,2,4,1,15.0,FW,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,15.0,FW,0,0,0,3,2,1,0,0,0,0,0,0,1,0,2,0.0,,,,,,,,,,,,,,,,,,,,,1,332
9,Noni Madueke,11.0,eng ENG,"LW,WB",23-047,77,0,0,0,0,4,4,0,0,44,2,0,1,0.3,0.3,0.0,3,0,21,31,67.7,3,28,9,8,4,11.0,"LW,WB",2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0,11.0,"LW,WB",0,0,0,0,2,0,5,0,1,0,0,0,4,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,332
10,Pedro Neto,7.0,pt POR,"RW,WB",25-048,90,0,0,0,0,0,0,0,0,47,2,0,0,0.0,0.0,0.1,1,0,27,38,71.1,4,23,4,4,3,7.0,"RW,WB",2,0,2,0,0,1,2,50.0,1,0,0,0,0,2,1,0,7.0,"RW,WB",0,0,0,1,1,0,9,0,0,0,0,0,6,1,2,33.3,,,,,,,,,,,,,,,,,,,,,1,332
11,Reece James,24.0,eng ENG,CM,25-139,24,0,0,0,0,0,0,0,0,15,1,0,0,0.0,0.0,0.0,0,0,11,14,78.6,1,7,0,0,0,24.0,CM,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,24.0,CM,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,332
12,Robert Sánchez,1.0,es ESP,GK,27-159,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,22,32,68.8,0,18,0,0,0,1.0,GK,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,GK,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,100.0,3.0,0.0,3.0,100.0,1.0,3.0,13.0,23.1,27.0,6.0,40.7,35.2,5.0,40.0,38.2,16.0,6.0,37.5,0.0,10.7,1,332
13,Roméo Lavia,45.0,be BEL,DM,21-110,66,0,0,0,0,0,0,0,0,43,2,2,0,0.0,0.0,0.1,2,0,33,39,84.6,5,26,0,1,1,45.0,DM,2,1,0,1,1,1,2,50.0,1,0,0,0,2,4,1,0,45.0,DM,0,0,0,2,0,0,0,2,1,0,0,0,2,3,0,100.0,,,,,,,,,,,,,,,,,,,,,1,332
14,Trevoh Chalobah,23.0,eng ENG,CB,25-295,90,0,0,0,0,0,0,0,0,79,2,0,0,0.0,0.0,0.0,2,1,62,69,89.9,5,49,1,0,0,23.0,CB,2,2,1,1,0,1,1,100.0,0,0,0,0,0,2,8,0,23.0,CB,0,0,0,0,0,0,0,0,2,0,0,0,3,1,1,50.0,,,,,,,,,,,,,,,,,,,,,1,332
0,15 Players,,,,,990,0,0,0,0,6,3,0,0,564,17,7,7,0.4,0.4,0.3,11,0,378,460,82.2,30,298,14,15,5,,,17,13,9,8,0,9,26,34.6,17,7,1,6,7,24,23,3,,,0,0,0,11,11,3,18,7,13,0,0,0,39,8,11,42.1,,,,,,,,,,,,,,,,,,,,,0,332
1,Abdoulaye Doucouré,16.0,ml MLI,AM,32-115,90,0,0,0,0,1,0,0,0,35,3,0,1,0.2,0.2,0.0,1,0,19,26,73.1,4,12,2,2,0,16.0,AM,3,2,1,2,0,1,6,16.7,5,1,0,1,0,3,1,0,16.0,AM,0,0,0,0,0,1,1,0,2,0,0,0,5,0,3,0.0,,,,,,,,,,,,,,,,,,,,,0,332
