index,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,SoTA,GA,Saves,Save%,home,game_id
0,14 Players,,,,,990,3.0,1.0,0.0,0.0,20.0,6.0,0.0,0.0,9.0,6.0,0.0,13.0,18.0,7.0,0.0,0.0,0.0,,,,,1,178
1,Adam Lallana,20.0,eng ENG,CM,28-231,68,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1,178
2,Alberto Moreno,18.0,es ESP,"DF,MF",24-175,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,178
3,Daniel Sturridge,15.0,eng ENG,"FW,MF",27-117,21,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,178
4,Dejan Lovren,6.0,hr CRO,CB,27-175,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,,,,,1,178
5,Divock Origi,27.0,be BEL,FW,21-253,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1,178
6,Emre Can,23.0,de GER,"DF,MF",22-350,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,1,178
7,Georginio Wijnaldum,5.0,nl NED,CM,26-046,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,178
8,James Milner,7.0,eng ENG,LB,30-358,90,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,,,,,1,178
9,Jordan Henderson,14.0,eng ENG,CM,26-193,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,,,,,1,178
10,Nathaniel Clyne,2.0,eng ENG,RB,25-266,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,1,178
11,Ragnar Klavan,17.0,ee EST,CB,31-058,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1,178
12,Roberto Firmino,11.0,br BRA,FW,25-086,78,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,178
13,Sadio Mané,19.0,sn SEN,FW,24-261,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1,178
14,Simon Mignolet,22.0,be BEL,GK,28-296,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,1,178
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,6.0,9.0,2.0,10.0,13.0,21.0,1.0,0.0,0.0,,,,,0,178
1,Bruno Martins Indi,15.0,nl NED,CB,24-323,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,0,178
2,Erik Pieters,3.0,nl NED,LM,28-142,90,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,,,,,0,178
3,Giannelli Imbula,21.0,cd COD,CM,24-106,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,0,178
4,Glen Johnson,8.0,eng ENG,CB,32-126,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,,,,,0,178
5,Glenn Whelan,6.0,ie IRL,CM,32-349,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0,178
6,Ibrahim Afellay,14.0,nl NED,"FW,MF",30-269,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,178
7,Joe Allen,4.0,wls WAL,CM,26-288,90,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,0,178
8,Jonathan Walters,19.0,ie IRL,FW,33-098,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,,,,,0,178
9,Lee Grant,33.0,eng ENG,GK,33-335,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,33.3,0,178
10,Mame Biram Diouf,18.0,sn SEN,RM,29-011,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,,,,,0,178
11,Peter Crouch,25.0,eng ENG,FW,35-332,83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0,178
12,Ramadan Sobhi,32.0,eg EGY,MF,19-339,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,178
13,Ryan Shawcross,17.0,eng ENG,CB,29-084,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,0,178
14,Wilfried Bony,12.0,ci CIV,FW,28-017,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,178
0,14 Players,,,,,956,1.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,7.0,15.0,2.0,19.0,20.0,11.0,0.0,0.0,1.0,,,,,1,179
1,Cédric Soares,2.0,pt POR,RB,25-119,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,1,179
2,Dušan Tadić,11.0,rs SRB,"FW,MF",28-038,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1,179
3,Fraser Forster,1.0,eng ENG,GK,28-286,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,20.0,1,179
4,James Ward-Prowse,16.0,eng ENG,CM,22-057,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,,,,,1,179
5,Jay Rodriguez,9.0,eng ENG,FW,27-152,71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,1,179
6,José Fonte,6.0,pt POR,CB,33-006,90,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1,179
7,Nathan Redmond,22.0,eng ENG,FW,22-297,56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,1,179
8,Oriol Romeu,14.0,es ESP,CM,25-095,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,1,179
9,Pierre Højbjerg,23.0,dk DEN,MF,21-145,19,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,1,179
10,Ryan Bertrand,21.0,eng ENG,LB,27-145,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,,,,1,179
11,Shane Long,7.0,ie IRL,FW,29-341,19,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,179
12,Sofiane Boufal,19.0,ma MAR,FW,23-102,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,,,,1,179
13,Steven Davis,8.0,nir NIR,CM,31-362,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1,179
14,Virgil van Dijk,17.0,nl NED,CB,25-173,90,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,1,179
0,14 Players,,,,,990,4.0,2.0,0.0,1.0,17.0,5.0,4.0,0.0,16.0,7.0,0.0,20.0,24.0,5.0,0.0,1.0,0.0,,,,,0,179
1,Christian Eriksen,23.0,dk DEN,AM,24-318,90,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,0,179
2,Danny Rose,3.0,eng ENG,LB,26-179,90,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,,,,,0,179
3,Dele Alli,20.0,eng ENG,AM,20-261,90,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,,,,,0,179
4,Eric Dier,15.0,eng ENG,CB,22-348,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0,179
5,Harry Kane,10.0,eng ENG,FW,23-153,88,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0,179
6,Harry Winks,29.0,eng ENG,MF,20-330,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,179
7,Hugo Lloris,1.0,fr FRA,GK,30-002,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,0,179
8,Jan Vertonghen,5.0,be BEL,CB,29-248,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,0,179
9,Kyle Walker,2.0,eng ENG,RB,26-214,90,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,,,,,0,179
10,Mousa Dembélé,19.0,be BEL,DM,29-165,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,,,0,179
11,Moussa Sissoko,17.0,fr FRA,AM,27-134,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,0,179
12,Son Heung-min,7.0,kr KOR,"FW,MF",24-173,17,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,179
13,Victor Wanyama,12.0,ke KEN,DM,25-186,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0,179
14,Vincent Janssen,9.0,nl NED,FW,22-196,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0,179
0,13 Players,,,,,990,2.0,1.0,0.0,0.0,13.0,4.0,2.0,0.0,10.0,12.0,4.0,17.0,15.0,17.0,1.0,0.0,0.0,,,,,1,180
1,Adama Diomande,20.0,no NOR,FW,26-320,84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,180
2,Ahmed Elmohamady,27.0,eg EGY,CM,29-112,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,,,,,1,180
3,Andrew Robertson,3.0,sct SCO,LB,22-294,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,1,180
4,Curtis Davies,6.0,sl SLE,CB,31-290,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,,,,,1,180
5,David Marshall,23.0,sct SCO,GK,31-300,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,6.0,75.0,1,180
6,David Meyler,7.0,ie IRL,CM,27-215,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,1,180
7,Dieumerci Mbokani,18.0,cd COD,FW,31-038,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,180
8,Harry Maguire,5.0,eng ENG,CB,23-300,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,,,,,1,180
9,Jake Livermore,14.0,eng ENG,CM,27-046,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,,,,,1,180
10,Michael Dawson,21.0,eng ENG,RB,33-042,90,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,180
11,Robert Snodgrass,10.0,sct SCO,FW,29-114,90,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,,,,,1,180
12,Sam Clucas,11.0,eng ENG,MF,26-096,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,180
13,Tom Huddlestone,8.0,eng ENG,MF,30-002,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,180
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,20.0,7.0,2.0,0.0,13.0,11.0,0.0,27.0,20.0,15.0,0.0,0.0,0.0,,,,,0,180
1,Ashley Williams,5.0,wls WAL,CB,32-129,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,,,,,0,180
2,Dominic Calvert-Lewin,29.0,eng ENG,"FW,MF",19-289,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,180
3,Enner Valencia,19.0,ec ECU,FW,27-056,73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,0,180
4,Gareth Barry,18.0,eng ENG,CM,35-311,65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,,,,,0,180
5,Idrissa Gana Gueye,17.0,sn SEN,CM,27-095,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,,,,,0,180
6,Joel Robles,1.0,es ESP,GK,26-196,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,50.0,0,180
7,Kevin Mirallas,11.0,be BEL,FW,29-086,86,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,0,180
8,Leighton Baines,3.0,eng ENG,RB,32-019,90,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,,,,,0,180
9,Phil Jagielka,6.0,eng ENG,CB,34-135,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,0,180
10,Ramiro Funes Mori,25.0,ar ARG,DF,25-300,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,180
11,Romelu Lukaku,10.0,be BEL,FW,23-231,90,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,0,180
12,Ross Barkley,8.0,eng ENG,CM,23-025,90,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,,,,0,180
13,Séamus Coleman,23.0,ie IRL,LB,28-080,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,,,,,0,180
14,Tom Davies,26.0,eng ENG,MF,18-183,25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,,,,0,180
0,14 Players,,,,,990,4.0,2.0,1.0,1.0,16.0,6.0,1.0,0.0,10.0,9.0,3.0,22.0,17.0,13.0,0.0,1.0,0.0,,,,,1,181
1,Andre Gray,7.0,jm JAM,FW,25-188,77,3.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,181
2,Ashley Barnes,10.0,eng ENG,FW,27-062,84,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,1,181
3,Ben Mee,6.0,eng ENG,CB,27-101,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,,,,1,181
4,Dean Marney,8.0,eng ENG,CM,32-335,90,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1,181
5,George Boyd,21.0,sct SCO,RM,31-090,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,,,,,1,181
6,James Tarkowski,26.0,eng ENG,DF,24-042,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,181
7,Jóhann Berg Guðmundsson,25.0,is ISL,"FW,MF",26-065,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,,,,,1,181
8,Matthew Lowton,2.0,eng ENG,RB,27-205,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,,,,,1,181
9,Michael Keane,5.0,eng ENG,CB,23-355,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,1,181
10,Sam Vokes,9.0,wls WAL,FW,27-071,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1,181
11,Scott Arfield,37.0,ca CAN,LM,28-060,90,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,,,,,1,181
12,Stephen Ward,23.0,ie IRL,LB,31-133,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,,,,,1,181
13,Steven Defour,16.0,be BEL,CM,28-260,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,1,181
14,Tom Heaton,1.0,eng ENG,GK,30-260,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,66.7,1,181
0,14 Players,,,,,990,1.0,1.0,0.0,0.0,11.0,3.0,1.0,0.0,9.0,9.0,3.0,11.0,11.0,14.0,0.0,0.0,1.0,,,,,0,181
1,Adnan Januzaj,44.0,be BEL,AM,21-330,90,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,,,,,0,181
2,Billy Jones,2.0,eng ENG,RB,29-282,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,,0,181
3,Didier Ibrahim Ndong,17.0,ga GAB,"DF,MF",22-197,67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,0,181
4,Donald Love,22.0,sct SCO,"DF,MF",22-029,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,181
5,Fabio Borini,9.0,it ITA,AM,25-277,90,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,0,181
6,Jermain Defoe,18.0,eng ENG,FW,34-085,90,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,181
7,John O'Shea,16.0,ie IRL,DM,35-245,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0,181
8,Lamine Koné,23.0,ci CIV,CB,27-334,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,0,181
9,Papy Djilobodji,5.0,sn SEN,CB,28-030,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,,,,,0,181
10,Patrick van Aanholt,3.0,nl NED,LB,26-124,90,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0,181
11,Sebastian Larsson,7.0,se SWE,DM,31-208,90,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0,181
12,Steven Pienaar,20.0,za RSA,MF,34-289,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0,181
13,Victor Anichebe,28.0,ng NGA,AM,28-252,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0,181
14,Vito Mannone,1.0,it ITA,GK,28-304,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,40.0,0,181
0,14 Players,,,,,990,0.0,0.0,0.0,0.0,14.0,5.0,2.0,0.0,14.0,8.0,1.0,30.0,12.0,11.0,0.0,0.0,0.0,,,,,1,182
1,Alfie Mawson,6.0,eng ENG,CB,22-347,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1,182
2,Fernando Llorente,9.0,es ESP,FW,31-309,56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,1,182
3,Gylfi Sigurðsson,23.0,is ISL,AM,27-114,90,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,,,,,1,182
4,Jack Cork,24.0,eng ENG,"DF,MF",27-189,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1,182
5,Jordi Amat,2.0,id IDN,CB,24-285,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,1,182
6,Ki Sung-yueng,4.0,kr KOR,DM,27-342,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,,,,,1,182
7,Kyle Naughton,26.0,eng ENG,RB,28-044,90,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,1,182
8,Leon Britton,7.0,eng ENG,DM,34-106,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1,182
9,Leroy Fer,8.0,nl NED,AM,26-361,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,1,182
10,Modou Barrow,17.0,gm GAM,"FW,MF",24-079,53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,,,,,1,182
11,Nathan Dyer,12.0,eng ENG,AM,29-032,90,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1,182
